coverage_fraction,covers_fault_count,covers_other_affected_set_count,covers_same_affected_set_count,scenario,semantic_hash_group_size,source_fault
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C02_CORE_B_SW_C02_M04_CTRL
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C02_CORE_B_SW_C02_M04_SENS
0.0031446540880503146,1,0,1,L_REDSTAR,1,l_SW_C02_CORE_B_SW_FACTORY_CORE_A
0.006289308176100629,2,1,1,L_REDSTAR,1,l_SW_C03_CC_SW_C03_CORE_A
0.006289308176100629,2,0,2,L_REDSTAR,1,l_SW_C03_CC_SW_C03_CORE_B
0.006289308176100629,2,1,1,L_REDSTAR,1,l_SW_C03_CORE_A_SW_C03_M01_ACT
0.009433962264150943,3,2,1,L_REDSTAR,1,l_SW_C03_CORE_A_SW_C03_M01_CTRL
0.006289308176100629,2,1,1,L_REDSTAR,1,l_SW_C03_CORE_A_SW_C03_M02_ACT
0.009433962264150943,3,2,1,L_REDSTAR,1,l_SW_C03_CORE_A_SW_C03_M02_CTRL
0.006289308176100629,2,1,1,L_REDSTAR,1,l_SW_C03_CORE_A_SW_C03_M03_ACT
0.009433962264150943,3,2,1,L_REDSTAR,1,l_SW_C03_CORE_A_SW_C03_M03_CTRL
0.006289308176100629,2,1,1,L_REDSTAR,1,l_SW_C03_CORE_A_SW_C03_M04_ACT
0.009433962264150943,3,2,1,L_REDSTAR,1,l_SW_C03_CORE_A_SW_C03_M04_CTRL
0.009433962264150943,3,2,1,L_REDSTAR,1,l_SW_C03_CORE_A_SW_FACTORY_CORE_A
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C03_CORE_B_SW_C03_M01_CTRL
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C03_CORE_B_SW_C03_M01_SENS
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C03_CORE_B_SW_C03_M02_CTRL
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C03_CORE_B_SW_C03_M02_SENS
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C03_CORE_B_SW_C03_M03_CTRL
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C03_CORE_B_SW_C03_M03_SENS
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C03_CORE_B_SW_C03_M04_CTRL
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C03_CORE_B_SW_C03_M04_SENS
0.0031446540880503146,1,0,1,L_REDSTAR,1,l_SW_C03_CORE_B_SW_FACTORY_CORE_A
0.006289308176100629,2,1,1,L_REDSTAR,1,l_SW_C04_CC_SW_C04_CORE_A
0.006289308176100629,2,0,2,L_REDSTAR,1,l_SW_C04_CC_SW_C04_CORE_B
0.006289308176100629,2,1,1,L_REDSTAR,1,l_SW_C04_CORE_A_SW_C04_M01_ACT
0.009433962264150943,3,2,1,L_REDSTAR,1,l_SW_C04_CORE_A_SW_C04_M01_CTRL
0.006289308176100629,2,1,1,L_REDSTAR,1,l_SW_C04_CORE_A_SW_C04_M02_ACT
0.009433962264150943,3,2,1,L_REDSTAR,1,l_SW_C04_CORE_A_SW_C04_M02_CTRL
0.006289308176100629,2,1,1,L_REDSTAR,1,l_SW_C04_CORE_A_SW_C04_M03_ACT
0.009433962264150943,3,2,1,L_REDSTAR,1,l_SW_C04_CORE_A_SW_C04_M03_CTRL
0.006289308176100629,2,1,1,L_REDSTAR,1,l_SW_C04_CORE_A_SW_C04_M04_ACT
0.009433962264150943,3,2,1,L_REDSTAR,1,l_SW_C04_CORE_A_SW_C04_M04_CTRL
0.009433962264150943,3,2,1,L_REDSTAR,1,l_SW_C04_CORE_A_SW_FACTORY_CORE_A
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C04_CORE_B_SW_C04_M01_CTRL
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C04_CORE_B_SW_C04_M01_SENS
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C04_CORE_B_SW_C04_M02_CTRL
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C04_CORE_B_SW_C04_M02_SENS
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C04_CORE_B_SW_C04_M03_CTRL
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C04_CORE_B_SW_C04_M03_SENS
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C04_CORE_B_SW_C04_M04_CTRL
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C04_CORE_B_SW_C04_M04_SENS
0.0031446540880503146,1,0,1,L_REDSTAR,1,l_SW_C04_CORE_B_SW_FACTORY_CORE_A
0.006289308176100629,2,1,1,L_REDSTAR,1,l_SW_C05_CC_SW_C05_CORE_A
0.006289308176100629,2,0,2,L_REDSTAR,1,l_SW_C05_CC_SW_C05_CORE_B
0.006289308176100629,2,1,1,L_REDSTAR,1,l_SW_C05_CORE_A_SW_C05_M01_ACT
0.009433962264150943,3,2,1,L_REDSTAR,1,l_SW_C05_CORE_A_SW_C05_M01_CTRL
0.006289308176100629,2,1,1,L_REDSTAR,1,l_SW_C05_CORE_A_SW_C05_M02_ACT
0.009433962264150943,3,2,1,L_REDSTAR,1,l_SW_C05_CORE_A_SW_C05_M02_CTRL
0.006289308176100629,2,1,1,L_REDSTAR,1,l_SW_C05_CORE_A_SW_C05_M03_ACT
0.009433962264150943,3,2,1,L_REDSTAR,1,l_SW_C05_CORE_A_SW_C05_M03_CTRL
0.006289308176100629,2,1,1,L_REDSTAR,1,l_SW_C05_CORE_A_SW_C05_M04_ACT
0.009433962264150943,3,2,1,L_REDSTAR,1,l_SW_C05_CORE_A_SW_C05_M04_CTRL
0.009433962264150943,3,2,1,L_REDSTAR,1,l_SW_C05_CORE_A_SW_FACTORY_CORE_A
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C05_CORE_B_SW_C05_M01_CTRL
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C05_CORE_B_SW_C05_M01_SENS
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C05_CORE_B_SW_C05_M02_CTRL
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C05_CORE_B_SW_C05_M02_SENS
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C05_CORE_B_SW_C05_M03_CTRL
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C05_CORE_B_SW_C05_M03_SENS
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C05_CORE_B_SW_C05_M04_CTRL
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C05_CORE_B_SW_C05_M04_SENS
0.0031446540880503146,1,0,1,L_REDSTAR,1,l_SW_C05_CORE_B_SW_FACTORY_CORE_A
0.006289308176100629,2,1,1,L_REDSTAR,1,l_SW_C06_CC_SW_C06_CORE_A
0.006289308176100629,2,0,2,L_REDSTAR,1,l_SW_C06_CC_SW_C06_CORE_B
0.006289308176100629,2,1,1,L_REDSTAR,1,l_SW_C06_CORE_A_SW_C06_M01_ACT
0.009433962264150943,3,2,1,L_REDSTAR,1,l_SW_C06_CORE_A_SW_C06_M01_CTRL
0.006289308176100629,2,1,1,L_REDSTAR,1,l_SW_C06_CORE_A_SW_C06_M02_ACT
0.009433962264150943,3,2,1,L_REDSTAR,1,l_SW_C06_CORE_A_SW_C06_M02_CTRL
0.006289308176100629,2,1,1,L_REDSTAR,1,l_SW_C06_CORE_A_SW_C06_M03_ACT
0.009433962264150943,3,2,1,L_REDSTAR,1,l_SW_C06_CORE_A_SW_C06_M03_CTRL
0.006289308176100629,2,1,1,L_REDSTAR,1,l_SW_C06_CORE_A_SW_C06_M04_ACT
0.009433962264150943,3,2,1,L_REDSTAR,1,l_SW_C06_CORE_A_SW_C06_M04_CTRL
0.0031446540880503146,1,0,1,L_REDSTAR,1,l_SW_C06_CORE_A_SW_FACTORY_CORE_A
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C06_CORE_B_SW_C06_M01_CTRL
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C06_CORE_B_SW_C06_M01_SENS
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C06_CORE_B_SW_C06_M02_CTRL
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C06_CORE_B_SW_C06_M02_SENS
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C06_CORE_B_SW_C06_M03_CTRL
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C06_CORE_B_SW_C06_M03_SENS
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C06_CORE_B_SW_C06_M04_CTRL
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C06_CORE_B_SW_C06_M04_SENS
0.0031446540880503146,1,0,1,L_REDSTAR,1,l_SW_C06_CORE_B_SW_FACTORY_CORE_A
0.006289308176100629,2,1,1,L_REDSTAR,1,l_SW_C07_CC_SW_C07_CORE_A
0.006289308176100629,2,0,2,L_REDSTAR,1,l_SW_C07_CC_SW_C07_CORE_B
0.009433962264150943,3,2,1,L_REDSTAR,1,l_SW_C07_CORE_A_SW_C07_M01_ACT
0.012578616352201259,4,3,1,L_REDSTAR,1,l_SW_C07_CORE_A_SW_C07_M01_CTRL
0.009433962264150943,3,2,1,L_REDSTAR,1,l_SW_C07_CORE_A_SW_C07_M02_ACT
0.012578616352201259,4,3,1,L_REDSTAR,1,l_SW_C07_CORE_A_SW_C07_M02_CTRL
0.009433962264150943,3,2,1,L_REDSTAR,1,l_SW_C07_CORE_A_SW_C07_M03_ACT
0.012578616352201259,4,3,1,L_REDSTAR,1,l_SW_C07_CORE_A_SW_C07_M03_CTRL
0.009433962264150943,3,2,1,L_REDSTAR,1,l_SW_C07_CORE_A_SW_C07_M04_ACT
0.012578616352201259,4,3,1,L_REDSTAR,1,l_SW_C07_CORE_A_SW_C07_M04_CTRL
0.0031446540880503146,1,0,1,L_REDSTAR,1,l_SW_C07_CORE_A_SW_FACTORY_CORE_A
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C07_CORE_B_SW_C07_M01_CTRL
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C07_CORE_B_SW_C07_M01_SENS
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C07_CORE_B_SW_C07_M02_CTRL
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C07_CORE_B_SW_C07_M02_SENS
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C07_CORE_B_SW_C07_M03_CTRL
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C07_CORE_B_SW_C07_M03_SENS
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C07_CORE_B_SW_C07_M04_CTRL
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C07_CORE_B_SW_C07_M04_SENS
0.006289308176100629,2,0,2,L_REDSTAR,1,l_SW_C07_CORE_B_SW_FACTORY_CORE_A
0.006289308176100629,2,1,1,L_REDSTAR,1,l_SW_C08_CC_SW_C08_CORE_A
0.006289308176100629,2,0,2,L_REDSTAR,1,l_SW_C08_CC_SW_C08_CORE_B
0.0031446540880503146,1,0,1,L_REDSTAR,1,l_SW_C08_CORE_A_SW_C08_M01_ACT
0.006289308176100629,2,1,1,L_REDSTAR,1,l_SW_C08_CORE_A_SW_C08_M01_CTRL
0.0031446540880503146,1,0,1,L_REDSTAR,1,l_SW_C08_CORE_A_SW_C08_M02_ACT
0.006289308176100629,2,1,1,L_REDSTAR,1,l_SW_C08_CORE_A_SW_C08_M02_CTRL
0.0031446540880503146,1,0,1,L_REDSTAR,1,l_SW_C08_CORE_A_SW_C08_M03_ACT
0.006289308176100629,2,1,1,L_REDSTAR,1,l_SW_C08_CORE_A_SW_C08_M03_CTRL
0.0031446540880503146,1,0,1,L_REDSTAR,1,l_SW_C08_CORE_A_SW_C08_M04_ACT
0.006289308176100629,2,1,1,L_REDSTAR,1,l_SW_C08_CORE_A_SW_C08_M04_CTRL
0.0031446540880503146,1,0,1,L_REDSTAR,1,l_SW_C08_CORE_A_SW_FACTORY_CORE_A
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C08_CORE_B_SW_C08_M01_CTRL
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C08_CORE_B_SW_C08_M01_SENS
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C08_CORE_B_SW_C08_M02_CTRL
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C08_CORE_B_SW_C08_M02_SENS
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C08_CORE_B_SW_C08_M03_CTRL
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C08_CORE_B_SW_C08_M03_SENS
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C08_CORE_B_SW_C08_M04_CTRL
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C08_CORE_B_SW_C08_M04_SENS
0.006289308176100629,2,0,2,L_REDSTAR,1,l_SW_C08_CORE_B_SW_FACTORY_CORE_A
0.006289308176100629,2,1,1,L_REDSTAR,1,l_SW_C09_CC_SW_C09_CORE_A
0.006289308176100629,2,0,2,L_REDSTAR,1,l_SW_C09_CC_SW_C09_CORE_B
0.0031446540880503146,1,0,1,L_REDSTAR,1,l_SW_C09_CORE_A_SW_C09_M01_ACT
0.006289308176100629,2,1,1,L_REDSTAR,1,l_SW_C09_CORE_A_SW_C09_M01_CTRL
0.0031446540880503146,1,0,1,L_REDSTAR,1,l_SW_C09_CORE_A_SW_C09_M02_ACT
0.006289308176100629,2,1,1,L_REDSTAR,1,l_SW_C09_CORE_A_SW_C09_M02_CTRL
0.0031446540880503146,1,0,1,L_REDSTAR,1,l_SW_C09_CORE_A_SW_C09_M03_ACT
0.006289308176100629,2,1,1,L_REDSTAR,1,l_SW_C09_CORE_A_SW_C09_M03_CTRL
0.0031446540880503146,1,0,1,L_REDSTAR,1,l_SW_C09_CORE_A_SW_C09_M04_ACT
0.006289308176100629,2,1,1,L_REDSTAR,1,l_SW_C09_CORE_A_SW_C09_M04_CTRL
0.0031446540880503146,1,0,1,L_REDSTAR,1,l_SW_C09_CORE_A_SW_FACTORY_CORE_A
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C09_CORE_B_SW_C09_M01_CTRL
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C09_CORE_B_SW_C09_M01_SENS
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C09_CORE_B_SW_C09_M02_CTRL
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C09_CORE_B_SW_C09_M02_SENS
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C09_CORE_B_SW_C09_M03_CTRL
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C09_CORE_B_SW_C09_M03_SENS
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C09_CORE_B_SW_C09_M04_CTRL
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C09_CORE_B_SW_C09_M04_SENS
0.0031446540880503146,1,0,1,L_REDSTAR,1,l_SW_C09_CORE_B_SW_FACTORY_CORE_A
0.006289308176100629,2,1,1,L_REDSTAR,1,l_SW_C10_CC_SW_C10_CORE_A
0.006289308176100629,2,0,2,L_REDSTAR,1,l_SW_C10_CC_SW_C10_CORE_B
0.009433962264150943,3,2,1,L_REDSTAR,1,l_SW_C10_CORE_A_SW_C10_M01_ACT
0.012578616352201259,4,3,1,L_REDSTAR,1,l_SW_C10_CORE_A_SW_C10_M01_CTRL
0.009433962264150943,3,2,1,L_REDSTAR,1,l_SW_C10_CORE_A_SW_C10_M02_ACT
0.012578616352201259,4,3,1,L_REDSTAR,1,l_SW_C10_CORE_A_SW_C10_M02_CTRL
0.009433962264150943,3,2,1,L_REDSTAR,1,l_SW_C10_CORE_A_SW_C10_M03_ACT
0.012578616352201259,4,3,1,L_REDSTAR,1,l_SW_C10_CORE_A_SW_C10_M03_CTRL
0.009433962264150943,3,2,1,L_REDSTAR,1,l_SW_C10_CORE_A_SW_C10_M04_ACT
0.012578616352201259,4,3,1,L_REDSTAR,1,l_SW_C10_CORE_A_SW_C10_M04_CTRL
0.012578616352201259,4,3,1,L_REDSTAR,1,l_SW_C10_CORE_A_SW_FACTORY_CORE_A
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C10_CORE_B_SW_C10_M01_CTRL
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C10_CORE_B_SW_C10_M01_SENS
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C10_CORE_B_SW_C10_M02_CTRL
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C10_CORE_B_SW_C10_M02_SENS
