absolute_shift_ns,absolute_shift_ticks,changed,flow_id,flow_kind,new_release_ticks,original_collision_degree,original_release_ticks,period_ticks,relative_shift_over_period,scale,source,source_egress,tx_ticks
0,0,False,SF_S1_C02_M04,SensorFast,298,0,298,5000,0.0,L,S1_C02_M04,S1_C02_M04,11
0,0,False,SF_S1_C03_M01,SensorFast,767,0,767,5000,0.0,L,S1_C03_M01,S1_C03_M01,11
0,0,False,SF_S1_C03_M02,SensorFast,468,0,468,5000,0.0,L,S1_C03_M02,S1_C03_M02,11
0,0,False,SF_S1_C03_M03,SensorFast,594,0,594,5000,0.0,L,S1_C03_M03,S1_C03_M03,11
0,0,False,SF_S1_C03_M04,SensorFast,403,0,403,5000,0.0,L,S1_C03_M04,S1_C03_M04,11
0,0,False,SF_S1_C04_M01,SensorFast,831,0,831,5000,0.0,L,S1_C04_M01,S1_C04_M01,11
0,0,False,SF_S1_C04_M02,SensorFast,22,0,22,5000,0.0,L,S1_C04_M02,S1_C04_M02,11
0,0,False,SF_S1_C04_M03,SensorFast,797,0,797,5000,0.0,L,S1_C04_M03,S1_C04_M03,11
0,0,False,SF_S1_C04_M04,SensorFast,889,0,889,5000,0.0,L,S1_C04_M04,S1_C04_M04,11
0,0,False,SF_S1_C05_M01,SensorFast,184,0,184,5000,0.0,L,S1_C05_M01,S1_C05_M01,11
0,0,False,SF_S1_C05_M02,SensorFast,202,0,202,5000,0.0,L,S1_C05_M02,S1_C05_M02,11
0,0,False,SF_S1_C05_M03,SensorFast,30,0,30,5000,0.0,L,S1_C05_M03,S1_C05_M03,11
0,0,False,SF_S1_C05_M04,SensorFast,382,0,382,5000,0.0,L,S1_C05_M04,S1_C05_M04,11
0,0,False,SF_S1_C06_M01,SensorFast,939,0,939,5000,0.0,L,S1_C06_M01,S1_C06_M01,11
0,0,False,SF_S1_C06_M02,SensorFast,915,0,915,5000,0.0,L,S1_C06_M02,S1_C06_M02,11
0,0,False,SF_S1_C06_M03,SensorFast,425,0,425,5000,0.0,L,S1_C06_M03,S1_C06_M03,11
0,0,False,SF_S1_C06_M04,SensorFast,277,0,277,5000,0.0,L,S1_C06_M04,S1_C06_M04,11
0,0,False,SF_S1_C07_M01,SensorFast,939,0,939,5000,0.0,L,S1_C07_M01,S1_C07_M01,11
0,0,False,SF_S1_C07_M02,SensorFast,823,0,823,5000,0.0,L,S1_C07_M02,S1_C07_M02,11
0,0,False,SF_S1_C07_M03,SensorFast,787,0,787,5000,0.0,L,S1_C07_M03,S1_C07_M03,11
0,0,False,SF_S1_C07_M04,SensorFast,713,0,713,5000,0.0,L,S1_C07_M04,S1_C07_M04,11
0,0,False,SF_S1_C08_M01,SensorFast,848,0,848,5000,0.0,L,S1_C08_M01,S1_C08_M01,11
0,0,False,SF_S1_C08_M02,SensorFast,914,0,914,5000,0.0,L,S1_C08_M02,S1_C08_M02,11
0,0,False,SF_S1_C08_M03,SensorFast,838,0,838,5000,0.0,L,S1_C08_M03,S1_C08_M03,11
0,0,False,SF_S1_C08_M04,SensorFast,277,0,277,5000,0.0,L,S1_C08_M04,S1_C08_M04,11
0,0,False,SF_S1_C09_M01,SensorFast,268,0,268,5000,0.0,L,S1_C09_M01,S1_C09_M01,11
0,0,False,SF_S1_C09_M02,SensorFast,414,0,414,5000,0.0,L,S1_C09_M02,S1_C09_M02,11
0,0,False,SF_S1_C09_M03,SensorFast,493,0,493,5000,0.0,L,S1_C09_M03,S1_C09_M03,11
0,0,False,SF_S1_C09_M04,SensorFast,409,0,409,5000,0.0,L,S1_C09_M04,S1_C09_M04,11
0,0,False,SF_S1_C10_M01,SensorFast,418,0,418,5000,0.0,L,S1_C10_M01,S1_C10_M01,11
0,0,False,SF_S1_C10_M02,SensorFast,738,0,738,5000,0.0,L,S1_C10_M02,S1_C10_M02,11
0,0,False,SF_S1_C10_M03,SensorFast,337,0,337,5000,0.0,L,S1_C10_M03,S1_C10_M03,11
0,0,False,SF_S1_C10_M04,SensorFast,405,0,405,5000,0.0,L,S1_C10_M04,S1_C10_M04,11
0,0,False,SF_S1_C11_M01,SensorFast,31,0,31,5000,0.0,L,S1_C11_M01,S1_C11_M01,11
0,0,False,SF_S1_C11_M02,SensorFast,169,0,169,5000,0.0,L,S1_C11_M02,S1_C11_M02,11
0,0,False,SF_S1_C11_M03,SensorFast,709,0,709,5000,0.0,L,S1_C11_M03,S1_C11_M03,11
0,0,False,SF_S1_C11_M04,SensorFast,652,0,652,5000,0.0,L,S1_C11_M04,S1_C11_M04,11
0,0,False,SF_S1_C12_M01,SensorFast,707,0,707,5000,0.0,L,S1_C12_M01,S1_C12_M01,11
0,0,False,SF_S1_C12_M02,SensorFast,129,0,129,5000,0.0,L,S1_C12_M02,S1_C12_M02,11
0,0,False,SF_S1_C12_M03,SensorFast,751,0,751,5000,0.0,L,S1_C12_M03,S1_C12_M03,11
0,0,False,SF_S1_C12_M04,SensorFast,715,0,715,5000,0.0,L,S1_C12_M04,S1_C12_M04,11
0,0,False,SF_S1_C13_M01,SensorFast,730,0,730,5000,0.0,L,S1_C13_M01,S1_C13_M01,11
0,0,False,SF_S1_C13_M02,SensorFast,806,0,806,5000,0.0,L,S1_C13_M02,S1_C13_M02,11
0,0,False,SF_S1_C13_M03,SensorFast,464,0,464,5000,0.0,L,S1_C13_M03,S1_C13_M03,11
0,0,False,SF_S1_C13_M04,SensorFast,215,0,215,5000,0.0,L,S1_C13_M04,S1_C13_M04,11
0,0,False,SF_S1_C14_M01,SensorFast,817,0,817,5000,0.0,L,S1_C14_M01,S1_C14_M01,11
0,0,False,SF_S1_C14_M02,SensorFast,160,0,160,5000,0.0,L,S1_C14_M02,S1_C14_M02,11
0,0,False,SF_S1_C14_M03,SensorFast,24,0,24,5000,0.0,L,S1_C14_M03,S1_C14_M03,11
0,0,False,SF_S1_C14_M04,SensorFast,223,0,223,5000,0.0,L,S1_C14_M04,S1_C14_M04,11
0,0,False,SF_S1_C15_M01,SensorFast,209,0,209,5000,0.0,L,S1_C15_M01,S1_C15_M01,11
0,0,False,SF_S1_C15_M02,SensorFast,993,0,993,5000,0.0,L,S1_C15_M02,S1_C15_M02,11
0,0,False,SF_S1_C15_M03,SensorFast,51,0,51,5000,0.0,L,S1_C15_M03,S1_C15_M03,11
0,0,False,SF_S1_C15_M04,SensorFast,344,0,344,5000,0.0,L,S1_C15_M04,S1_C15_M04,11
0,0,False,SF_S1_C16_M01,SensorFast,125,0,125,5000,0.0,L,S1_C16_M01,S1_C16_M01,11
0,0,False,SF_S1_C16_M02,SensorFast,151,0,151,5000,0.0,L,S1_C16_M02,S1_C16_M02,11
0,0,False,SF_S1_C16_M03,SensorFast,962,0,962,5000,0.0,L,S1_C16_M03,S1_C16_M03,11
0,0,False,SF_S1_C16_M04,SensorFast,364,0,364,5000,0.0,L,S1_C16_M04,S1_C16_M04,11
0,0,False,SF_S2_C01_M01,SensorFast,814,0,814,5000,0.0,L,S2_C01_M01,S2_C01_M01,11
0,0,False,SF_S2_C01_M02,SensorFast,338,0,338,5000,0.0,L,S2_C01_M02,S2_C01_M02,11
0,0,False,SF_S2_C01_M03,SensorFast,76,0,76,5000,0.0,L,S2_C01_M03,S2_C01_M03,11
0,0,False,SF_S2_C01_M04,SensorFast,624,0,624,5000,0.0,L,S2_C01_M04,S2_C01_M04,11
0,0,False,SF_S2_C02_M01,SensorFast,133,0,133,5000,0.0,L,S2_C02_M01,S2_C02_M01,11
0,0,False,SF_S2_C02_M02,SensorFast,684,0,684,5000,0.0,L,S2_C02_M02,S2_C02_M02,11
0,0,False,SF_S2_C02_M03,SensorFast,544,0,544,5000,0.0,L,S2_C02_M03,S2_C02_M03,11
0,0,False,SF_S2_C02_M04,SensorFast,916,0,916,5000,0.0,L,S2_C02_M04,S2_C02_M04,11
0,0,False,SF_S2_C03_M01,SensorFast,542,0,542,5000,0.0,L,S2_C03_M01,S2_C03_M01,11
0,0,False,SF_S2_C03_M02,SensorFast,260,0,260,5000,0.0,L,S2_C03_M02,S2_C03_M02,11
0,0,False,SF_S2_C03_M03,SensorFast,665,0,665,5000,0.0,L,S2_C03_M03,S2_C03_M03,11
0,0,False,SF_S2_C03_M04,SensorFast,363,0,363,5000,0.0,L,S2_C03_M04,S2_C03_M04,11
0,0,False,SF_S2_C04_M01,SensorFast,240,0,240,5000,0.0,L,S2_C04_M01,S2_C04_M01,11
0,0,False,SF_S2_C04_M02,SensorFast,146,0,146,5000,0.0,L,S2_C04_M02,S2_C04_M02,11
0,0,False,SF_S2_C04_M03,SensorFast,817,0,817,5000,0.0,L,S2_C04_M03,S2_C04_M03,11
0,0,False,SF_S2_C04_M04,SensorFast,418,0,418,5000,0.0,L,S2_C04_M04,S2_C04_M04,11
0,0,False,SF_S2_C05_M01,SensorFast,39,0,39,5000,0.0,L,S2_C05_M01,S2_C05_M01,11
0,0,False,SF_S2_C05_M02,SensorFast,711,0,711,5000,0.0,L,S2_C05_M02,S2_C05_M02,11
0,0,False,SF_S2_C05_M03,SensorFast,786,0,786,5000,0.0,L,S2_C05_M03,S2_C05_M03,11
0,0,False,SF_S2_C05_M04,SensorFast,481,0,481,5000,0.0,L,S2_C05_M04,S2_C05_M04,11
0,0,False,SF_S2_C06_M01,SensorFast,670,0,670,5000,0.0,L,S2_C06_M01,S2_C06_M01,11
0,0,False,SF_S2_C06_M02,SensorFast,2,0,2,5000,0.0,L,S2_C06_M02,S2_C06_M02,11
0,0,False,SF_S2_C06_M03,SensorFast,754,0,754,5000,0.0,L,S2_C06_M03,S2_C06_M03,11
0,0,False,SF_S2_C06_M04,SensorFast,1,0,1,5000,0.0,L,S2_C06_M04,S2_C06_M04,11
0,0,False,SF_S2_C07_M01,SensorFast,123,0,123,5000,0.0,L,S2_C07_M01,S2_C07_M01,11
0,0,False,SF_S2_C07_M02,SensorFast,21,0,21,5000,0.0,L,S2_C07_M02,S2_C07_M02,11
0,0,False,SF_S2_C07_M03,SensorFast,81,0,81,5000,0.0,L,S2_C07_M03,S2_C07_M03,11
0,0,False,SF_S2_C07_M04,SensorFast,720,0,720,5000,0.0,L,S2_C07_M04,S2_C07_M04,11
0,0,False,SF_S2_C08_M01,SensorFast,358,0,358,5000,0.0,L,S2_C08_M01,S2_C08_M01,11
0,0,False,SF_S2_C08_M02,SensorFast,496,0,496,5000,0.0,L,S2_C08_M02,S2_C08_M02,11
0,0,False,SF_S2_C08_M03,SensorFast,835,0,835,5000,0.0,L,S2_C08_M03,S2_C08_M03,11
0,0,False,SF_S2_C08_M04,SensorFast,77,0,77,5000,0.0,L,S2_C08_M04,S2_C08_M04,11
0,0,False,SF_S2_C09_M01,SensorFast,529,0,529,5000,0.0,L,S2_C09_M01,S2_C09_M01,11
0,0,False,SF_S2_C09_M02,SensorFast,993,0,993,5000,0.0,L,S2_C09_M02,S2_C09_M02,11
0,0,False,SF_S2_C09_M03,SensorFast,161,0,161,5000,0.0,L,S2_C09_M03,S2_C09_M03,11
0,0,False,SF_S2_C09_M04,SensorFast,442,0,442,5000,0.0,L,S2_C09_M04,S2_C09_M04,11
0,0,False,SF_S2_C10_M01,SensorFast,477,0,477,5000,0.0,L,S2_C10_M01,S2_C10_M01,11
0,0,False,SF_S2_C10_M02,SensorFast,726,0,726,5000,0.0,L,S2_C10_M02,S2_C10_M02,11
0,0,False,SF_S2_C10_M03,SensorFast,940,0,940,5000,0.0,L,S2_C10_M03,S2_C10_M03,11
0,0,False,SF_S2_C10_M04,SensorFast,200,0,200,5000,0.0,L,S2_C10_M04,S2_C10_M04,11
0,0,False,SF_S2_C11_M01,SensorFast,108,0,108,5000,0.0,L,S2_C11_M01,S2_C11_M01,11
0,0,False,SF_S2_C11_M02,SensorFast,39,0,39,5000,0.0,L,S2_C11_M02,S2_C11_M02,11
0,0,False,SF_S2_C11_M03,SensorFast,548,0,548,5000,0.0,L,S2_C11_M03,S2_C11_M03,11
0,0,False,SF_S2_C11_M04,SensorFast,913,0,913,5000,0.0,L,S2_C11_M04,S2_C11_M04,11
0,0,False,SF_S2_C12_M01,SensorFast,202,0,202,5000,0.0,L,S2_C12_M01,S2_C12_M01,11
0,0,False,SF_S2_C12_M02,SensorFast,517,0,517,5000,0.0,L,S2_C12_M02,S2_C12_M02,11
0,0,False,SF_S2_C12_M03,SensorFast,979,0,979,5000,0.0,L,S2_C12_M03,S2_C12_M03,11
0,0,False,SF_S2_C12_M04,SensorFast,256,0,256,5000,0.0,L,S2_C12_M04,S2_C12_M04,11
0,0,False,SF_S2_C13_M01,SensorFast,581,0,581,5000,0.0,L,S2_C13_M01,S2_C13_M01,11
0,0,False,SF_S2_C13_M02,SensorFast,83,0,83,5000,0.0,L,S2_C13_M02,S2_C13_M02,11
0,0,False,SF_S2_C13_M03,SensorFast,907,0,907,5000,0.0,L,S2_C13_M03,S2_C13_M03,11
0,0,False,SF_S2_C13_M04,SensorFast,461,0,461,5000,0.0,L,S2_C13_M04,S2_C13_M04,11
0,0,False,SF_S2_C14_M01,SensorFast,340,0,340,5000,0.0,L,S2_C14_M01,S2_C14_M01,11
0,0,False,SF_S2_C14_M02,SensorFast,326,0,326,5000,0.0,L,S2_C14_M02,S2_C14_M02,11
0,0,False,SF_S2_C14_M03,SensorFast,518,0,518,5000,0.0,L,S2_C14_M03,S2_C14_M03,11
0,0,False,SF_S2_C14_M04,SensorFast,18,0,18,5000,0.0,L,S2_C14_M04,S2_C14_M04,11
0,0,False,SF_S2_C15_M01,SensorFast,959,0,959,5000,0.0,L,S2_C15_M01,S2_C15_M01,11
0,0,False,SF_S2_C15_M02,SensorFast,8,0,8,5000,0.0,L,S2_C15_M02,S2_C15_M02,11
0,0,False,SF_S2_C15_M03,SensorFast,366,0,366,5000,0.0,L,S2_C15_M03,S2_C15_M03,11
0,0,False,SF_S2_C15_M04,SensorFast,780,0,780,5000,0.0,L,S2_C15_M04,S2_C15_M04,11
0,0,False,SF_S2_C16_M01,SensorFast,525,0,525,5000,0.0,L,S2_C16_M01,S2_C16_M01,11
0,0,False,SF_S2_C16_M02,SensorFast,768,0,768,5000,0.0,L,S2_C16_M02,S2_C16_M02,11
0,0,False,SF_S2_C16_M03,SensorFast,87,0,87,5000,0.0,L,S2_C16_M03,S2_C16_M03,11
0,0,False,SF_S2_C16_M04,SensorFast,731,0,731,5000,0.0,L,S2_C16_M04,S2_C16_M04,11
0,0,False,SF_S3_C01_M01,SensorFast,646,0,646,5000,0.0,L,S3_C01_M01,S3_C01_M01,11
0,0,False,SF_S3_C01_M02,SensorFast,378,0,378,5000,0.0,L,S3_C01_M02,S3_C01_M02,11
0,0,False,SF_S3_C01_M03,SensorFast,809,0,809,5000,0.0,L,S3_C01_M03,S3_C01_M03,11
0,0,False,SF_S3_C01_M04,SensorFast,553,0,553,5000,0.0,L,S3_C01_M04,S3_C01_M04,11
0,0,False,SF_S3_C02_M01,SensorFast,748,0,748,5000,0.0,L,S3_C02_M01,S3_C02_M01,11
0,0,False,SF_S3_C02_M02,SensorFast,523,0,523,5000,0.0,L,S3_C02_M02,S3_C02_M02,11
0,0,False,SF_S3_C02_M03,SensorFast,139,0,139,5000,0.0,L,S3_C02_M03,S3_C02_M03,11
0,0,False,SF_S3_C02_M04,SensorFast,118,0,118,5000,0.0,L,S3_C02_M04,S3_C02_M04,11
0,0,False,SF_S3_C03_M01,SensorFast,184,0,184,5000,0.0,L,S3_C03_M01,S3_C03_M01,11
0,0,False,SF_S3_C03_M02,SensorFast,986,0,986,5000,0.0,L,S3_C03_M02,S3_C03_M02,11
0,0,False,SF_S3_C03_M03,SensorFast,840,0,840,5000,0.0,L,S3_C03_M03,S3_C03_M03,11
0,0,False,SF_S3_C03_M04,SensorFast,730,0,730,5000,0.0,L,S3_C03_M04,S3_C03_M04,11
0,0,False,SF_S3_C04_M01,SensorFast,706,0,706,5000,0.0,L,S3_C04_M01,S3_C04_M01,11
0,0,False,SF_S3_C04_M02,SensorFast,172,0,172,5000,0.0,L,S3_C04_M02,S3_C04_M02,11
0,0,False,SF_S3_C04_M03,SensorFast,166,0,166,5000,0.0,L,S3_C04_M03,S3_C04_M03,11
0,0,False,SF_S3_C04_M04,SensorFast,389,0,389,5000,0.0,L,S3_C04_M04,S3_C04_M04,11
0,0,False,SF_S3_C05_M01,SensorFast,853,0,853,5000,0.0,L,S3_C05_M01,S3_C05_M01,11
0,0,False,SF_S3_C05_M02,SensorFast,159,0,159,5000,0.0,L,S3_C05_M02,S3_C05_M02,11
0,0,False,SF_S3_C05_M03,SensorFast,683,0,683,5000,0.0,L,S3_C05_M03,S3_C05_M03,11
0,0,False,SF_S3_C05_M04,SensorFast,641,0,641,5000,0.0,L,S3_C05_M04,S3_C05_M04,11
0,0,False,SF_S3_C06_M01,SensorFast,774,0,774,5000,0.0,L,S3_C06_M01,S3_C06_M01,11
0,0,False,SF_S3_C06_M02,SensorFast,922,0,922,5000,0.0,L,S3_C06_M02,S3_C06_M02,11
0,0,False,SF_S3_C06_M03,SensorFast,965,0,965,5000,0.0,L,S3_C06_M03,S3_C06_M03,11
0,0,False,SF_S3_C06_M04,SensorFast,106,0,106,5000,0.0,L,S3_C06_M04,S3_C06_M04,11
0,0,False,SF_S3_C07_M01,SensorFast,204,0,204,5000,0.0,L,S3_C07_M01,S3_C07_M01,11
0,0,False,SF_S3_C07_M02,SensorFast,737,0,737,5000,0.0,L,S3_C07_M02,S3_C07_M02,11
0,0,False,SF_S3_C07_M03,SensorFast,557,0,557,5000,0.0,L,S3_C07_M03,S3_C07_M03,11
0,0,False,SF_S3_C07_M04,SensorFast,562,0,562,5000,0.0,L,S3_C07_M04,S3_C07_M04,11
0,0,False,SF_S3_C08_M01,SensorFast,777,0,777,5000,0.0,L,S3_C08_M01,S3_C08_M01,11
0,0,False,SF_S3_C08_M02,SensorFast,207,0,207,5000,0.0,L,S3_C08_M02,S3_C08_M02,11
0,0,False,SF_S3_C08_M03,SensorFast,3,0,3,5000,0.0,L,S3_C08_M03,S3_C08_M03,11
0,0,False,SF_S3_C08_M04,SensorFast,0,0,0,5000,0.0,L,S3_C08_M04,S3_C08_M04,11
0,0,False,SF_S3_C09_M01,SensorFast,805,0,805,5000,0.0,L,S3_C09_M01,S3_C09_M01,11
0,0,False,SF_S3_C09_M02,SensorFast,418,0,418,5000,0.0,L,S3_C09_M02,S3_C09_M02,11
0,0,False,SF_S3_C09_M03,SensorFast,110,0,110,5000,0.0,L,S3_C09_M03,S3_C09_M03,11
0,0,False,SF_S3_C09_M04,SensorFast,897,0,897,5000,0.0,L,S3_C09_M04,S3_C09_M04,11
0,0,False,SF_S3_C10_M01,SensorFast,60,0,60,5000,0.0,L,S3_C10_M01,S3_C10_M01,11
0,0,False,SF_S3_C10_M02,SensorFast,969,0,969,5000,0.0,L,S3_C10_M02,S3_C10_M02,11
0,0,False,SF_S3_C10_M03,SensorFast,221,0,221,5000,0.0,L,S3_C10_M03,S3_C10_M03,11
0,0,False,SF_S3_C10_M04,SensorFast,109,0,109,5000,0.0,L,S3_C10_M04,S3_C10_M04,11
0,0,False,SF_S3_C11_M01,SensorFast,662,0,662,5000,0.0,L,S3_C11_M01,S3_C11_M01,11
0,0,False,SF_S3_C11_M02,SensorFast,780,0,780,5000,0.0,L,S3_C11_M02,S3_C11_M02,11
0,0,False,SF_S3_C11_M03,SensorFast,725,0,725,5000,0.0,L,S3_C11_M03,S3_C11_M03,11
0,0,False,SF_S3_C11_M04,SensorFast,759,0,759,5000,0.0,L,S3_C11_M04,S3_C11_M04,11
0,0,False,SF_S3_C12_M01,SensorFast,936,0,936,5000,0.0,L,S3_C12_M01,S3_C12_M01,11
0,0,False,SF_S3_C12_M02,SensorFast,962,0,962,5000,0.0,L,S3_C12_M02,S3_C12_M02,11
0,0,False,SF_S3_C12_M03,SensorFast,677,0,677,5000,0.0,L,S3_C12_M03,S3_C12_M03,11
0,0,False,SF_S3_C12_M04,SensorFast,168,0,168,5000,0.0,L,S3_C12_M04,S3_C12_M04,11
0,0,False,SF_S3_C13_M01,SensorFast,394,0,394,5000,0.0,L,S3_C13_M01,S3_C13_M01,11
0,0,False,SF_S3_C13_M02,SensorFast,964,0,964,5000,0.0,L,S3_C13_M02,S3_C13_M02,11
0,0,False,SF_S3_C13_M03,SensorFast,452,0,452,5000,0.0,L,S3_C13_M03,S3_C13_M03,11
0,0,False,SF_S3_C13_M04,SensorFast,922,0,922,5000,0.0,L,S3_C13_M04,S3_C13_M04,11
0,0,False,SF_S3_C14_M01,SensorFast,546,0,546,5000,0.0,L,S3_C14_M01,S3_C14_M01,11
0,0,False,SF_S3_C14_M02,SensorFast,798,0,798,5000,0.0,L,S3_C14_M02,S3_C14_M02,11
0,0,False,SF_S3_C14_M03,SensorFast,911,0,911,5000,0.0,L,S3_C14_M03,S3_C14_M03,11
0,0,False,SF_S3_C14_M04,SensorFast,696,0,696,5000,0.0,L,S3_C14_M04,S3_C14_M04,11
0,0,False,SF_S3_C15_M01,SensorFast,745,0,745,5000,0.0,L,S3_C15_M01,S3_C15_M01,11
0,0,False,SF_S3_C15_M02,SensorFast,971,0,971,5000,0.0,L,S3_C15_M02,S3_C15_M02,11
0,0,False,SF_S3_C15_M03,SensorFast,888,0,888,5000,0.0,L,S3_C15_M03,S3_C15_M03,11
0,0,False,SF_S3_C15_M04,SensorFast,641,0,641,5000,0.0,L,S3_C15_M04,S3_C15_M04,11
0,0,False,SF_S3_C16_M01,SensorFast,683,0,683,5000,0.0,L,S3_C16_M01,S3_C16_M01,11
0,0,False,SF_S3_C16_M02,SensorFast,482,0,482,5000,0.0,L,S3_C16_M02,S3_C16_M02,11
0,0,False,SF_S3_C16_M03,SensorFast,554,0,554,5000,0.0,L,S3_C16_M03,S3_C16_M03,11
0,0,False,SF_S3_C16_M04,SensorFast,626,0,626,5000,0.0,L,S3_C16_M04,S3_C16_M04,11
0,0,False,SF_S4_C01_M01,SensorFast,547,0,547,5000,0.0,L,S4_C01_M01,S4_C01_M01,11
0,0,False,SF_S4_C01_M02,SensorFast,951,0,951,5000,0.0,L,S4_C01_M02,S4_C01_M02,11
0,0,False,SF_S4_C01_M03,SensorFast,23,0,23,5000,0.0,L,S4_C01_M03,S4_C01_M03,11
0,0,False,SF_S4_C01_M04,SensorFast,441,0,441,5000,0.0,L,S4_C01_M04,S4_C01_M04,11
0,0,False,SF_S4_C02_M01,SensorFast,403,0,403,5000,0.0,L,S4_C02_M01,S4_C02_M01,11
0,0,False,SF_S4_C02_M02,SensorFast,439,0,439,5000,0.0,L,S4_C02_M02,S4_C02_M02,11
0,0,False,SF_S4_C02_M03,SensorFast,494,0,494,5000,0.0,L,S4_C02_M03,S4_C02_M03,11
0,0,False,SF_S4_C02_M04,SensorFast,189,0,189,5000,0.0,L,S4_C02_M04,S4_C02_M04,11
0,0,False,SF_S4_C03_M01,SensorFast,87,0,87,5000,0.0,L,S4_C03_M01,S4_C03_M01,11
0,0,False,SF_S4_C03_M02,SensorFast,296,0,296,5000,0.0,L,S4_C03_M02,S4_C03_M02,11
0,0,False,SF_S4_C03_M03,SensorFast,97,0,97,5000,0.0,L,S4_C03_M03,S4_C03_M03,11
0,0,False,SF_S4_C03_M04,SensorFast,370,0,370,5000,0.0,L,S4_C03_M04,S4_C03_M04,11
0,0,False,SF_S4_C04_M01,SensorFast,402,0,402,5000,0.0,L,S4_C04_M01,S4_C04_M01,11
0,0,False,SF_S4_C04_M02,SensorFast,954,0,954,5000,0.0,L,S4_C04_M02,S4_C04_M02,11
0,0,False,SF_S4_C04_M03,SensorFast,450,0,450,5000,0.0,L,S4_C04_M03,S4_C04_M03,11
0,0,False,SF_S4_C04_M04,SensorFast,439,0,439,5000,0.0,L,S4_C04_M04,S4_C04_M04,11
0,0,False,SF_S4_C05_M01,SensorFast,707,0,707,5000,0.0,L,S4_C05_M01,S4_C05_M01,11
0,0,False,SF_S4_C05_M02,SensorFast,638,0,638,5000,0.0,L,S4_C05_M02,S4_C05_M02,11
0,0,False,SF_S4_C05_M03,SensorFast,146,0,146,5000,0.0,L,S4_C05_M03,S4_C05_M03,11
0,0,False,SF_S4_C05_M04,SensorFast,657,0,657,5000,0.0,L,S4_C05_M04,S4_C05_M04,11
0,0,False,SF_S4_C06_M01,SensorFast,411,0,411,5000,0.0,L,S4_C06_M01,S4_C06_M01,11
0,0,False,SF_S4_C06_M02,SensorFast,532,0,532,5000,0.0,L,S4_C06_M02,S4_C06_M02,11
0,0,False,SF_S4_C06_M03,SensorFast,778,0,778,5000,0.0,L,S4_C06_M03,S4_C06_M03,11
0,0,False,SF_S4_C06_M04,SensorFast,105,0,105,5000,0.0,L,S4_C06_M04,S4_C06_M04,11
0,0,False,SF_S4_C07_M01,SensorFast,872,0,872,5000,0.0,L,S4_C07_M01,S4_C07_M01,11
0,0,False,SF_S4_C07_M02,SensorFast,834,0,834,5000,0.0,L,S4_C07_M02,S4_C07_M02,11
0,0,False,SF_S4_C07_M03,SensorFast,522,0,522,5000,0.0,L,S4_C07_M03,S4_C07_M03,11
0,0,False,SF_S4_C07_M04,SensorFast,307,0,307,5000,0.0,L,S4_C07_M04,S4_C07_M04,11
0,0,False,SF_S4_C08_M01,SensorFast,193,0,193,5000,0.0,L,S4_C08_M01,S4_C08_M01,11
0,0,False,SF_S4_C08_M02,SensorFast,361,0,361,5000,0.0,L,S4_C08_M02,S4_C08_M02,11
0,0,False,SF_S4_C08_M03,SensorFast,93,0,93,5000,0.0,L,S4_C08_M03,S4_C08_M03,11
0,0,False,SF_S4_C08_M04,SensorFast,532,0,532,5000,0.0,L,S4_C08_M04,S4_C08_M04,11
0,0,False,SF_S4_C09_M01,SensorFast,229,0,229,5000,0.0,L,S4_C09_M01,S4_C09_M01,11
0,0,False,SF_S4_C09_M02,SensorFast,643,0,643,5000,0.0,L,S4_C09_M02,S4_C09_M02,11
0,0,False,SF_S4_C09_M03,SensorFast,7,0,7,5000,0.0,L,S4_C09_M03,S4_C09_M03,11
0,0,False,SF_S4_C09_M04,SensorFast,961,0,961,5000,0.0,L,S4_C09_M04,S4_C09_M04,11
0,0,False,SF_S4_C10_M01,SensorFast,556,0,556,5000,0.0,L,S4_C10_M01,S4_C10_M01,11
0,0,False,SF_S4_C10_M02,SensorFast,723,0,723,5000,0.0,L,S4_C10_M02,S4_C10_M02,11
0,0,False,SF_S4_C10_M03,SensorFast,998,0,998,5000,0.0,L,S4_C10_M03,S4_C10_M03,11
0,0,False,SF_S4_C10_M04,SensorFast,860,0,860,5000,0.0,L,S4_C10_M04,S4_C10_M04,11
0,0,False,SF_S4_C11_M01,SensorFast,895,0,895,5000,0.0,L,S4_C11_M01,S4_C11_M01,11
0,0,False,SF_S4_C11_M02,SensorFast,545,0,545,5000,0.0,L,S4_C11_M02,S4_C11_M02,11
0,0,False,SF_S4_C11_M03,SensorFast,765,0,765,5000,0.0,L,S4_C11_M03,S4_C11_M03,11
0,0,False,SF_S4_C11_M04,SensorFast,458,0,458,5000,0.0,L,S4_C11_M04,S4_C11_M04,11
0,0,False,SF_S4_C12_M01,SensorFast,218,0,218,5000,0.0,L,S4_C12_M01,S4_C12_M01,11
0,0,False,SF_S4_C12_M02,SensorFast,185,0,185,5000,0.0,L,S4_C12_M02,S4_C12_M02,11
0,0,False,SF_S4_C12_M03,SensorFast,550,0,550,5000,0.0,L,S4_C12_M03,S4_C12_M03,11
0,0,False,SF_S4_C12_M04,SensorFast,503,0,503,5000,0.0,L,S4_C12_M04,S4_C12_M04,11
0,0,False,SF_S4_C13_M01,SensorFast,483,0,483,5000,0.0,L,S4_C13_M01,S4_C13_M01,11
0,0,False,SF_S4_C13_M02,SensorFast,43,0,43,5000,0.0,L,S4_C13_M02,S4_C13_M02,11
