affected_flow_count,affected_set_key,fault_count,fault_ids,scenario,selected_by_mode
2,fe7c277aff2a4f20653b573287c8fc124cafb314b5dcee57b67d2add61df2383,1,l_SW_C02_M04_SENS_SW_C03_CC,L_RING,True
2,ff658a30e08708f7d6a141cdb41ebf0f74161fc5b54661bb1e49f0e8b1318e56,1,l_SW_C03_M04_SENS_SW_C04_CC,L_RING,True
4,01c4cc89c6eef4b04de8a5aa1e229ed77caf9a459b878561d9413433d9941e77,1,l_SW_C08_CORE_A_SW_C08_M01_ACT,L_REDSTAR,True
8,027e84c0c3d980387ea3c54a00123ee41edc5ebed1687cae78662320bf52daac,2,l_SW_C08_CORE_B_SW_C08_M04_CTRL;l_SW_C08_CORE_B_SW_C08_M04_SENS,L_REDSTAR,True
8,02d01b0c7219c1e590a0c6ee0517fdc9c34017ce1fe85ab8cfb0cf04e3f83ec4,2,l_SW_C06_CORE_B_SW_C06_M02_CTRL;l_SW_C06_CORE_B_SW_C06_M02_SENS,L_REDSTAR,True
6,030779751b0ab673f3475567de8b5ec59146ac3ef3c6c0f0944bcffc9d3dae59,1,l_SW_C04_CORE_A_SW_C04_M03_CTRL,L_REDSTAR,True
6,040bab2ccb532911737eb2dcc345ee502693e454303d4ef9a1b7d4e93d4a9fba,1,l_SW_C08_CORE_A_SW_C08_M01_CTRL,L_REDSTAR,True
8,0450623e8624c7f10f5dbd05c90ef0087b7fa16b676dc47628f46aa88de16db3,2,l_SW_C07_CORE_B_SW_C07_M02_CTRL;l_SW_C07_CORE_B_SW_C07_M02_SENS,L_REDSTAR,True
8,054641b67163f6828007c017e7f3a447a46467d6eb834abad0940b1cc3e5a2b2,2,l_SW_C02_CORE_B_SW_C02_M01_CTRL;l_SW_C02_CORE_B_SW_C02_M01_SENS,L_REDSTAR,True
6,064ebd73b9ca8dfb84fc0a558c47b0fe5c854a3f8af433de91c0e8bc279ce5c3,1,l_SW_C05_CORE_A_SW_C05_M01_CTRL,L_REDSTAR,True
6,06de5b018355e562eea56531973fe597a20254030d05c0a4a60dcdb482c7001d,1,l_SW_C07_CORE_A_SW_C07_M04_CTRL,L_REDSTAR,True
11,098100bace0f4e292a8f002436ff5aa8bd8f9591dbc009771f8455083cbcb6ff,1,l_SW_C08_CC_SW_C08_CORE_A,L_REDSTAR,True
4,0a913ae28a3c2a255af3b4fd44a00e0eb95b1954038f56da026b3f1b0f7a2023,1,l_SW_C05_CORE_A_SW_C05_M02_ACT,L_REDSTAR,True
4,0caa275be700eae9bf23edff2369d31ab9000358f941827a53cef6ff208c2f48,1,l_SW_C06_CORE_A_SW_C06_M04_ACT,L_REDSTAR,True
6,0d2137c1cee25261ecd585d7b17865ab40034ff66b554562b307f14c0140a7ce,1,l_SW_C12_CORE_A_SW_C12_M04_CTRL,L_REDSTAR,True
8,0eb38366d1378bf1f18ea424a3401e1ec6229e06bd869f700e548d5deaf25093,2,l_SW_C13_CORE_B_SW_C13_M01_CTRL;l_SW_C13_CORE_B_SW_C13_M01_SENS,L_REDSTAR,True
6,11585be54f34fafcbc9ae24aeb996b20de6514d1bd2c03ee9d885f5d000fdb65,1,l_SW_C10_CORE_A_SW_C10_M01_CTRL,L_REDSTAR,True
6,12664829f822dc2aac891a347e417b4e8f7b020314f6896298cac00c381115c6,1,l_SW_C03_CORE_A_SW_C03_M01_CTRL,L_REDSTAR,True
8,1412c6a387ab1f6c3c5893c1423c6f1ce9bafeffbc1f8b5e9c6f9cf317ca6e26,2,l_SW_C04_CORE_B_SW_C04_M03_CTRL;l_SW_C04_CORE_B_SW_C04_M03_SENS,L_REDSTAR,True
8,142b1486e3bbd24af5c59d24b400af5de8bfa6572f1785e57b72cdc77f223295,2,l_SW_C14_CORE_B_SW_C14_M01_CTRL;l_SW_C14_CORE_B_SW_C14_M01_SENS,L_REDSTAR,True
4,15aa263e513b0643d1f5a7a12ec0ee3bd8b6be5ab7fd49f4242a637930cd9375,1,l_SW_C12_CORE_A_SW_C12_M02_ACT,L_REDSTAR,True
4,16bd6bb79c281f01224e49fe0e556c3c2cd1d2fabba560873ed05340463bd9f5,1,l_SW_C03_CORE_A_SW_C03_M03_ACT,L_REDSTAR,True
8,16e1114a3cb05782006757e3a042bfcd250a100f092625ab720ec0a6d0d9816e,2,l_SW_C09_CORE_B_SW_C09_M03_CTRL;l_SW_C09_CORE_B_SW_C09_M03_SENS,L_REDSTAR,True
8,16ffee9f07943c1de320697314aff09ebc015ead9f3abf506c51e5a2ad3b015a,2,l_SW_C07_CORE_B_SW_C07_M04_CTRL;l_SW_C07_CORE_B_SW_C07_M04_SENS,L_REDSTAR,True
8,18715c95acab9359e0f864e3d03aec2e42dbc9fbd839e92d87a7906d8b787b41,2,l_SW_C08_CORE_B_SW_C08_M02_CTRL;l_SW_C08_CORE_B_SW_C08_M02_SENS,L_REDSTAR,True
6,187e6a0eea07dd7de7ab59dba640015079d3ab199d1d64ae3eb798bacc7621c8,1,l_SW_C07_CORE_A_SW_C07_M03_CTRL,L_REDSTAR,True
4,195a7a36d7fd8982112642ec387e4e58a2e919bc7f90841911bc4f8fb1baf373,1,l_SW_C06_CORE_A_SW_C06_M03_ACT,L_REDSTAR,True
8,1d44426a53abf1712e6da5ffd00f0712364fed486b86393852efa7c3cd6f1457,2,l_SW_C03_CORE_B_SW_C03_M02_CTRL;l_SW_C03_CORE_B_SW_C03_M02_SENS,L_REDSTAR,True
4,209d8382dcf8415d6f49ba896e9b0d255d75414505a3dc222785a863b643f004,1,l_SW_C16_CORE_A_SW_C16_M02_ACT,L_REDSTAR,True
8,219f14be740613e60fa73464b7b686c4b975fc08d476ba75270e761dc5c9b75a,2,l_SW_C16_CORE_B_SW_C16_M03_CTRL;l_SW_C16_CORE_B_SW_C16_M03_SENS,L_REDSTAR,True
2,220b6388e7241a89d3bf7d9c20a95753c53ee97beae69c7dd0227ef77765a300,1,l_SW_C04_CORE_A_SW_FACTORY_CORE_A,L_REDSTAR,True
6,23603b45cc5546530c1777404e2163a82071eba30f7fb3bad28fc8baa25620e6,1,l_SW_C14_CORE_A_SW_C14_M04_CTRL,L_REDSTAR,True
4,2371b44cdcad56a1ae6188d59b2449837a9a2b7cdee69168f22c8a097fd00db9,1,l_SW_C11_CORE_A_SW_C11_M01_ACT,L_REDSTAR,True
6,24ff8eaceba4840d011d5412f8d2cbc44bce49842090aceb92cb6748428c0e23,1,l_SW_C01_CORE_A_SW_C01_M04_CTRL,L_REDSTAR,True
8,26b1c82a733f23a27ee7962b0841c8909de9ae0c9c4c61059a11e04d7c4e93c6,2,l_SW_C03_CORE_B_SW_C03_M04_CTRL;l_SW_C03_CORE_B_SW_C03_M04_SENS,L_REDSTAR,True
4,26e56ce2f057741af1cc398c88f30b901b438a9fd35fa913914fa43ce89ba228,1,l_SW_C11_CORE_A_SW_C11_M03_ACT,L_REDSTAR,True
8,28c09f0a1eb9a26df666b198e0a2c9238833a068ec03120ea64bc2c48b0044a5,2,l_SW_C13_CORE_B_SW_C13_M02_CTRL;l_SW_C13_CORE_B_SW_C13_M02_SENS,L_REDSTAR,True
2,2b042f4f74d6fa59095a5e6563f93212964a415ed790d80ab7ef22c15301a7cc,2,l_SW_C05_CC_SW_C05_CORE_B;l_SW_C05_CORE_B_SW_FACTORY_CORE_A,L_REDSTAR,True
12,2c73a9a6c848dc873dfb0a358652448f30d3fe249fb69066c86916e8b41c9858,1,l_SW_C16_CC_SW_C16_CORE_A,L_REDSTAR,True
8,2d726b2aa523b7cfb741daa6b4c0c28cc2ee716b9686c4453f341c5365dcf506,2,l_SW_C02_CORE_B_SW_C02_M02_CTRL;l_SW_C02_CORE_B_SW_C02_M02_SENS,L_REDSTAR,True
4,2d8d1ffe630b3c46a100750631541a93cd962059e2af506b3ade22afa522a349,1,l_SW_C14_CORE_A_SW_C14_M04_ACT,L_REDSTAR,True
4,2ef18f2deae8ab2793924e79a6c332960bd8c8644f49da976076e5b0409005df,1,l_SW_C16_CORE_A_SW_C16_M03_ACT,L_REDSTAR,True
4,2f04e833f4bf01bd4250bbb5e5c5ec6114f4f6f8d121acbd7841f7f4637840be,1,l_SW_C11_CORE_A_SW_C11_M04_ACT,L_REDSTAR,True
4,2f8f677c1dee3d1d51bf65176ec92aab927b4ac49d05a97661f14c4bf8ff8d0b,1,l_SW_C08_CORE_A_SW_C08_M02_ACT,L_REDSTAR,True
2,3090bf4ca4a6a428e14e335fe7c812b0c354e2bb09426054c70cd90e40e5e148,1,l_SW_C12_CORE_A_SW_FACTORY_CORE_A,L_REDSTAR,True
8,311ac76be3a9e71377d664d5ac1a0fe259422145ffcd32b7f1cbc297a4cdffbc,2,l_SW_C15_CORE_B_SW_C15_M01_CTRL;l_SW_C15_CORE_B_SW_C15_M01_SENS,L_REDSTAR,True
4,31bc5a708c3f6be14299db87a6483b6629a6283a7613532ac1a054bcb6d38def,1,l_SW_C15_CORE_A_SW_C15_M04_ACT,L_REDSTAR,True
4,31d706bcd1000412d7c70ac1ec94c9be6c0180aafd596c024ef4b1b2c7fa3b68,1,l_SW_C07_CORE_A_SW_C07_M04_ACT,L_REDSTAR,True
8,323f2b2958662936dbe205c24e338176e0c40afeefc3240cc4be3487cf3aadd8,2,l_SW_C01_CORE_B_SW_C01_M02_CTRL;l_SW_C01_CORE_B_SW_C01_M02_SENS,L_REDSTAR,True
2,3241e2ff90ba986bb91f42f501db19bf0e7c3ff3111c478cbcb90cc1282d0be5,2,l_SW_C03_CC_SW_C03_CORE_B;l_SW_C03_CORE_B_SW_FACTORY_CORE_A,L_REDSTAR,True
6,336edf22f7bce52a33d717379a0b2da07cfc6fdd592cf25ca436b8651b9cc894,1,l_SW_C11_CORE_A_SW_C11_M03_CTRL,L_REDSTAR,True
6,342bf5ad273e482e593681c2621355475534a312f0f14d1b35f4769c7dff64cd,1,l_SW_C02_CORE_A_SW_C02_M01_CTRL,L_REDSTAR,True
4,3463ecca6bfd1aab7a8166e1fdfd55d9c90be0d18172cf36d34320f04fd7b518,1,l_SW_C02_CORE_A_SW_C02_M02_ACT,L_REDSTAR,True
6,3520a32d44f255e40d305560709c376e27c24134960240bf8e24eb8dcd334efb,1,l_SW_C11_CORE_A_SW_C11_M04_CTRL,L_REDSTAR,True
1,36e6ce5cf17dc8b2c327bc43a5728141a7a59b31f9b7e42417a7dde0b057d002,2,l_SW_C09_CC_SW_C09_CORE_B;l_SW_C09_CORE_B_SW_FACTORY_CORE_A,L_REDSTAR,True
6,375ed0ddbe0f462945f03a7fbcd668277027fecbc9271afdf7de80c20ef9c791,1,l_SW_C08_CORE_A_SW_C08_M02_CTRL,L_REDSTAR,True
4,391be1c388c6d427b507a4bd8cf69c166c5140a60281691c8ac32196ca887545,1,l_SW_C02_CORE_A_SW_C02_M03_ACT,L_REDSTAR,True
8,3ac051cce19d80b7ad9f402bc12fe85e25089e084515192224c100169737aac6,2,l_SW_C16_CORE_B_SW_C16_M01_CTRL;l_SW_C16_CORE_B_SW_C16_M01_SENS,L_REDSTAR,True
10,3aefb4dca623fae7fe94388156643f4fc20de9fbbace988a99d9326beba206f8,1,l_SW_C03_CC_SW_C03_CORE_A,L_REDSTAR,True
8,3b33b74dc911a40377f4e44a801e98b6bae32b7f692a965d3e4b27baf137ad74,2,l_SW_C04_CORE_B_SW_C04_M04_CTRL;l_SW_C04_CORE_B_SW_C04_M04_SENS,L_REDSTAR,True
6,3b6de2c04361eaa8440329fa23e0774fc8b84873dbd27377313009358c1251b6,1,l_SW_C09_CORE_A_SW_C09_M04_CTRL,L_REDSTAR,True
8,3d51b1e2271231b9e5049a70391325db3a24acb689d7da715f23385efddda09c,2,l_SW_C03_CORE_B_SW_C03_M01_CTRL;l_SW_C03_CORE_B_SW_C03_M01_SENS,L_REDSTAR,True
3,3d8480651ea23530d27784885dc249416208178653c51624bbf33516518a46e1,1,l_SW_C09_CORE_A_SW_FACTORY_CORE_A,L_REDSTAR,True
8,3e529939a7506949ab96b56276d90e645efa618e7e2a8eefa270a824e0c94495,2,l_SW_C04_CORE_B_SW_C04_M01_CTRL;l_SW_C04_CORE_B_SW_C04_M01_SENS,L_REDSTAR,True
8,3f8f3c42a32d9c291483f7fa83fa2fa0f4726c044e55cb5487c9383dd6670318,2,l_SW_C12_CORE_B_SW_C12_M03_CTRL;l_SW_C12_CORE_B_SW_C12_M03_SENS,L_REDSTAR,True
4,3fd2f4a7f41bf9aba473048eb5b8b3880b4cdbbf085d059eec9cca38869d1d72,1,l_SW_C09_CORE_A_SW_C09_M03_ACT,L_REDSTAR,True
8,3fdda915a03fd0be95f11784dc5888085bec961aa07e014feda1d74249b0bcb9,2,l_SW_C05_CORE_B_SW_C05_M03_CTRL;l_SW_C05_CORE_B_SW_C05_M03_SENS,L_REDSTAR,True
1,40f7bc0cdbba92073bf8bfc7737a1bfceafb319c714eb3779b8de6105a2ab1f8,2,l_SW_C08_CC_SW_C08_CORE_B;l_SW_C08_CORE_B_SW_FACTORY_CORE_A,L_REDSTAR,True
8,413a2ee51cfe4ca156e8f8a7de3e05e95f2d0d393e578644f81abcfe3f44e175,2,l_SW_C09_CORE_B_SW_C09_M01_CTRL;l_SW_C09_CORE_B_SW_C09_M01_SENS,L_REDSTAR,True
2,420bc6d6b696fc343d0a29025004d85536457efa7fe7185fa3539bb44673426b,2,l_SW_C13_CC_SW_C13_CORE_B;l_SW_C13_CORE_B_SW_FACTORY_CORE_A,L_REDSTAR,True
2,42ae7d34080e836c120bcf60dd6aa068a416d90d1ffe4df1306aa2a46c6279ae,2,l_SW_C11_CC_SW_C11_CORE_B;l_SW_C11_CORE_B_SW_FACTORY_CORE_A,L_REDSTAR,True
6,44e162083a19678e54b083329ad16b66967cd2762d4820c56d4ab1ec36db3b43,1,l_SW_C12_CORE_A_SW_C12_M03_CTRL,L_REDSTAR,True
2,4527f2b2b4097ef04a5be3d9180522c63f6564157ed72208e05634c4c9294244,1,l_SW_C07_CORE_A_SW_FACTORY_CORE_A,L_REDSTAR,True
2,459c304dd3eddf8cc09d9c497ec3e859158b9005fbbc513d29afa33f5f2d2dd8,1,l_SW_C11_CORE_A_SW_FACTORY_CORE_A,L_REDSTAR,True
4,460de9ce2988997b7789dd916311d22f91a834647a6bdd8b21afe98d8804188b,1,l_SW_C15_CORE_A_SW_C15_M03_ACT,L_REDSTAR,True
2,467dfc362a967daf6665d20870f00f013fa41270245eb7a7d4db051350cdf10f,2,l_SW_C14_CC_SW_C14_CORE_B;l_SW_C14_CORE_B_SW_FACTORY_CORE_A,L_REDSTAR,True
4,480f1d6377186eadf6e7387b3800b78008fbb1f6e16b635dededd61aef1961e8,1,l_SW_C16_CORE_A_SW_FACTORY_CORE_A,L_REDSTAR,True
8,4a7484d70046631fe2dc1dcff70d9d15cc9ccd5c07fbb9f24ae7a2cef2aafcc6,2,l_SW_C01_CORE_B_SW_C01_M01_CTRL;l_SW_C01_CORE_B_SW_C01_M01_SENS,L_REDSTAR,True
10,4a92371894e2f29cd58ecd9e6fc86efe08409e2269b482f645551884a0267308,1,l_SW_C05_CC_SW_C05_CORE_A,L_REDSTAR,True
4,4bf30b855078267bc98f03031e1cd15b4470aed26f8b5d5d465f524a012f435d,1,l_SW_C01_CORE_A_SW_C01_M03_ACT,L_REDSTAR,True
6,4c738d0bca937ce4e13aa26e95317004f8d5503a2a63f4dda0a92d2e14632ba2,1,l_SW_C15_CORE_A_SW_C15_M03_CTRL,L_REDSTAR,True
10,4da5e5ffb17ad15ff312b44df5ad4410686c7b9d4fe362c781a56631612b50a4,1,l_SW_C06_CC_SW_C06_CORE_A,L_REDSTAR,True
4,4e0af0a051ac244e7fea1c6601b66e2e31764b2ceca1d594cc66702f5c637d9f,1,l_SW_C10_CORE_A_SW_C10_M02_ACT,L_REDSTAR,True
8,4f10e42f1816258026fb42b6b7eb3fa7b2bbad4c58eb89295c75adbcce21b9fa,2,l_SW_C03_CORE_B_SW_C03_M03_CTRL;l_SW_C03_CORE_B_SW_C03_M03_SENS,L_REDSTAR,True
6,506dc3ac00202ca5888b34582d54af73cb7344e48f8e31ee42d391a119c02648,1,l_SW_C06_CORE_A_SW_C06_M02_CTRL,L_REDSTAR,True
4,50bf3c84655544a852bf31a779daa73726078635d6f31ad2372bd2aab84bd1e3,1,l_SW_C10_CORE_A_SW_C10_M03_ACT,L_REDSTAR,True
10,510844a9b6fb71309a6f27d376d47e28cc3f1fd0c7ebeb9cc99f4c123147ff97,1,l_SW_C02_CC_SW_C02_CORE_A,L_REDSTAR,True
8,514e92100c8604761b015008477be188259983589438b63478d1d9749a6c5df1,2,l_SW_C16_CORE_B_SW_C16_M04_CTRL;l_SW_C16_CORE_B_SW_C16_M04_SENS,L_REDSTAR,True
4,51844501c793ed98debc20010b7f31915f7b75f0c02310d58aa183fe2b1d7ed6,1,l_SW_C05_CORE_A_SW_C05_M04_ACT,L_REDSTAR,True
4,53c1cdf8d979e6077a04b9b33a494c5d5a7aea083b0372768bdfa18fe0f1245d,1,l_SW_C06_CORE_A_SW_C06_M01_ACT,L_REDSTAR,True
4,53c7de088d7c049ad056bd76c12192260ad5afe614791ed0e0a6b9bd67977cfd,1,l_SW_C13_CORE_A_SW_C13_M03_ACT,L_REDSTAR,True
10,5780d42c19127551173090d7b6747f595c030556c44d863217fc43239043af43,1,l_SW_C01_CC_SW_C01_CORE_A,L_REDSTAR,True
2,5a829cae3bd6bb041d0f1c701ed12b3230d6c4dc03ede3a48bc7c0bf0ad02bd1,1,l_SW_C13_CORE_A_SW_FACTORY_CORE_A,L_REDSTAR,True
4,5b9a46a95de42df3a7499ddfb2f84f2e66c3454d8a7d309a44e97cd5fc26de95,1,l_SW_C09_CORE_A_SW_C09_M04_ACT,L_REDSTAR,True
10,5ba3a5d9e7f13adf061f021eb8556988910985f6297f29162fb2fa41b75ee5b9,1,l_SW_C14_CC_SW_C14_CORE_A,L_REDSTAR,True
4,5c29d2c3b2184807e1a81b6b4d5863c8f286f3b63ff5aa247ca63c863193f919,1,l_SW_C09_CORE_A_SW_C09_M01_ACT,L_REDSTAR,True
4,5e4de46c173969bdb9a411ec76c42157a1f408e2644eb3bbea2f5883aeb10748,1,l_SW_C13_CORE_A_SW_C13_M04_ACT,L_REDSTAR,True
8,5eb7779ddd1e2bb9b135b97c26083eaf4be3ed77910eee1342ecd69cd44a7b88,2,l_SW_C08_CORE_B_SW_C08_M03_CTRL;l_SW_C08_CORE_B_SW_C08_M03_SENS,L_REDSTAR,True
8,5f029531fa622b7140e00002f4eb57cc6f3daf998bd7db3cea8f42575a8267f2,2,l_SW_C11_CORE_B_SW_C11_M03_CTRL;l_SW_C11_CORE_B_SW_C11_M03_SENS,L_REDSTAR,True
6,60973b0e9bdbbf50ed5e4adf6a4f69f41ce63c1f2b31c08a11b5f47ff31931f5,1,l_SW_C04_CORE_A_SW_C04_M02_CTRL,L_REDSTAR,True
8,61548ea37c77c580826421b643f55a87452be03f612a239d787a876d95302c29,2,l_SW_C05_CORE_B_SW_C05_M02_CTRL;l_SW_C05_CORE_B_SW_C05_M02_SENS,L_REDSTAR,True
4,63254aeedb5b4314ae2c5da96ac9d26eac0ba5ddeafabd7139b1bdf4591dd5ce,1,l_SW_C04_CORE_A_SW_C04_M01_ACT,L_REDSTAR,True
8,656e2ab3903930e9d9764ec908ba76bad798123d18df3e1753232c145de74775,2,l_SW_C12_CORE_B_SW_C12_M01_CTRL;l_SW_C12_CORE_B_SW_C12_M01_SENS,L_REDSTAR,True
4,65d1ef9e9c6aeb1e96c38c159a47209dd2a35c538fa5d8937a09700036528b78,1,l_SW_C03_CORE_A_SW_C03_M01_ACT,L_REDSTAR,True
4,675e1291f3312bbe234a777f58c762a86c332bd3fd26ed48e42fe455a0045dd2,1,l_SW_C12_CORE_A_SW_C12_M04_ACT,L_REDSTAR,True
6,6e1112f172471d83774ecba9052ca678dbbadc50cb2de63ec897c190a248e20f,1,l_SW_C09_CORE_A_SW_C09_M02_CTRL,L_REDSTAR,True
1,6ed1eacf2748e25cdf0c27472f32d9164fdd8c879e33f64f0daadfbd043cbdfb,2,l_SW_C15_CC_SW_C15_CORE_B;l_SW_C15_CORE_B_SW_FACTORY_CORE_A,L_REDSTAR,True
8,7044b5b144a96e1d11728548dca44034e5a99435ecf5e7af828a65a50fd5f489,2,l_SW_C11_CORE_B_SW_C11_M01_CTRL;l_SW_C11_CORE_B_SW_C11_M01_SENS,L_REDSTAR,True
4,718bca8d83545479695646fe72c5b89e44a90d01d3b9d28a4041877bdff06928,1,l_SW_C07_CORE_A_SW_C07_M01_ACT,L_REDSTAR,True
8,72c67b8bac5cefcd6aefefc9979a40c87da2602fe2070d1f09238f830eb63198,2,l_SW_C01_CORE_B_SW_C01_M04_CTRL;l_SW_C01_CORE_B_SW_C01_M04_SENS,L_REDSTAR,True
4,733055b3dfe84b407069a84c83f2678fe69da38d835df4ab59d036e8496675a7,1,l_SW_C14_CORE_A_SW_C14_M01_ACT,L_REDSTAR,True
2,78ec2f5d694f127a665bc0d5d55931a2d2fbebbadf867296c280dc2b3ccb459d,1,l_SW_C06_CORE_A_SW_FACTORY_CORE_A,L_REDSTAR,True
8,7aa1f28a15de6e2f0723beab9d448f04977d77a8cc8301d416c9eb3b8b41692e,2,l_SW_C14_CORE_B_SW_C14_M03_CTRL;l_SW_C14_CORE_B_SW_C14_M03_SENS,L_REDSTAR,True
8,7ac8489d07703b412a95cde7518d9457fdb248cbc96bafc019af338f3f3b0a5f,2,l_SW_C12_CORE_B_SW_C12_M02_CTRL;l_SW_C12_CORE_B_SW_C12_M02_SENS,L_REDSTAR,True
8,7c979717e92af267e2cd4e4452ed5d51eb8f64f7b58598789f87eb744d19f862,2,l_SW_C09_CORE_B_SW_C09_M02_CTRL;l_SW_C09_CORE_B_SW_C09_M02_SENS,L_REDSTAR,True
6,7d160acc15231f07dab4b18c04b1ec0d35d33f7fc9458a0fe70f2f2ed70923e1,1,l_SW_C04_CORE_A_SW_C04_M04_CTRL,L_REDSTAR,True
6,7d2c4226819d9abfc46a1363377adb3dc15e960be7f43da8d2cee63d49746f37,1,l_SW_C14_CORE_A_SW_C14_M03_CTRL,L_REDSTAR,True
4,7fe851b3dc1a952499b8a239a627da91b2e0afb2a3e59b7eca3c1a08d52e1d42,1,l_SW_C05_CORE_A_SW_C05_M01_ACT,L_REDSTAR,True
6,80db024c717b055756fcf10497acddfad1eced7b53bc27995aa0891887aad717,1,l_SW_C12_CORE_A_SW_C12_M01_CTRL,L_REDSTAR,True
6,81b11a5d142293e9ea56c73263a0a0f0ef589d63e63946dfde0f6f3709ad6925,1,l_SW_C14_CORE_A_SW_C14_M01_CTRL,L_REDSTAR,True
6,83a359fffe267bc7f5bbf8312f30550de17c347d4995c404168210828c515d50,1,l_SW_C16_CORE_A_SW_C16_M03_CTRL,L_REDSTAR,True
8,85bb9736286de608c5e9d523b0df5cabe565d7c962eb2107310b6094b19de2f8,2,l_SW_C02_CORE_B_SW_C02_M04_CTRL;l_SW_C02_CORE_B_SW_C02_M04_SENS,L_REDSTAR,True
4,863dce5cd8049182cec88b2d79b5cd8061c88012e11e3e6dc804441a530c0cb6,1,l_SW_C04_CORE_A_SW_C04_M03_ACT,L_REDSTAR,True
6,86d4b429799135eec27753866c919085d7454da0cc89c95100a33b175a69d86d,1,l_SW_C16_CORE_A_SW_C16_M01_CTRL,L_REDSTAR,True
8,86da2312ed02a9f616fcbdf3d1d5d21695973b5d79a2fdc29735940acccd1309,2,l_SW_C10_CORE_B_SW_C10_M01_CTRL;l_SW_C10_CORE_B_SW_C10_M01_SENS,L_REDSTAR,True
4,87c3e1f1447d2f9d10d3abe86cc59cbb99073150f385ce25efd858018c839ecb,1,l_SW_C05_CORE_A_SW_C05_M03_ACT,L_REDSTAR,True
8,890f1329239601517bccbb23e01f0ed0b2d45b65cd48fa1869d5243787b8b6cc,2,l_SW_C01_CORE_B_SW_C01_M03_CTRL;l_SW_C01_CORE_B_SW_C01_M03_SENS,L_REDSTAR,True
6,8a102b64ba0fe255abfaabad3dd4864795f37fc52ef44f0e054687221f74a35e,1,l_SW_C05_CORE_A_SW_C05_M02_CTRL,L_REDSTAR,True
8,8b58d87bd2d3eecda461d902702cd47f574c15324b72c26f1fe2f00943d066af,2,l_SW_C09_CORE_B_SW_C09_M04_CTRL;l_SW_C09_CORE_B_SW_C09_M04_SENS,L_REDSTAR,True
4,8b5b859084aef23384b91d911f2cff563bd8c814eb33ab5b27ab0c9579101524,1,l_SW_C03_CORE_A_SW_C03_M04_ACT,L_REDSTAR,True
2,8c89abedc773be6d2f5d0990f353dc392c7a1ad411984894213367233b2a10a0,2,l_SW_C07_CC_SW_C07_CORE_B;l_SW_C07_CORE_B_SW_FACTORY_CORE_A,L_REDSTAR,True
2,8d8d63d5e6e551d993c543507287c0a8c866af290da143e9ac50ae6da7a56f22,2,l_SW_C12_CC_SW_C12_CORE_B;l_SW_C12_CORE_B_SW_FACTORY_CORE_A,L_REDSTAR,True
6,8e4db5795781a8eb69c7a0192548ddb47af098492c5d8d0d582a76835811bf74,1,l_SW_C13_CORE_A_SW_C13_M04_CTRL,L_REDSTAR,True
6,8f28aabbff9ceddc9c2c28e6ccb5857838e4714d3a6701f09662873cb6967318,1,l_SW_C02_CORE_A_SW_C02_M02_CTRL,L_REDSTAR,True
6,8f8ce21130f9db1ab943fe577ab301d602261702397a8441479aae7c81659fb5,1,l_SW_C08_CORE_A_SW_C08_M03_CTRL,L_REDSTAR,True
6,9244efc0f9e014ce8134f26fe31edddca7e67ff5794f258ca2e3f05dad8640df,1,l_SW_C03_CORE_A_SW_C03_M03_CTRL,L_REDSTAR,True
8,926007236aad944222bb8dae7eec9f844bfa378e71de78c6e1d1b47ac79ea3e7,2,l_SW_C08_CORE_B_SW_C08_M01_CTRL;l_SW_C08_CORE_B_SW_C08_M01_SENS,L_REDSTAR,True
2,92f06579a6d701dc4b9aea1b0fe66a7a7cd3d6f72488194b796d2141dd9ffbcc,2,l_SW_C04_CC_SW_C04_CORE_B;l_SW_C04_CORE_B_SW_FACTORY_CORE_A,L_REDSTAR,True
2,931c02da9131a7f9570089174fb7bcb75702c69507c3d5b8235af58ce3fd1af2,1,l_SW_C05_CORE_A_SW_FACTORY_CORE_A,L_REDSTAR,True
8,933e7e4a219b02b676f956adebfbbed1741d5346011a92bd67f4ae05bd5fac45,2,l_SW_C14_CORE_B_SW_C14_M04_CTRL;l_SW_C14_CORE_B_SW_C14_M04_SENS,L_REDSTAR,True
10,9626ae0b0df0d2dfd50d22278e42a737918e04a738aa738bf65e66e0ec1e3e33,1,l_SW_C10_CC_SW_C10_CORE_A,L_REDSTAR,True
4,96bce8e76fe2074e3540df763a4866a61e044507b6632534f161fbc3586a193e,1,l_SW_C09_CORE_A_SW_C09_M02_ACT,L_REDSTAR,True
2,98d741572c512e614490142678dc0b4ec2e157c05a45bbe6441c4c446abe25f9,1,l_SW_C01_CORE_A_SW_FACTORY_CORE_A,L_REDSTAR,True
4,99575bb01206553bb9a3304aae5f6ac985e6706522d4eb3a22d7978cccdd9ccf,1,l_SW_C16_CORE_A_SW_C16_M04_ACT,L_REDSTAR,True
4,9a43aa46482ced26cc431fafc0343175589fe350910d32199d9c429099ec1a7b,1,l_SW_C01_CORE_A_SW_C01_M04_ACT,L_REDSTAR,True
4,9ada58fd97b7975b164773394442552f693c9f5f4c2eee1a905b900a247f89a2,1,l_SW_C03_CORE_A_SW_C03_M02_ACT,L_REDSTAR,True
6,9b51f613eb07bad34247c60343eeb6dfe113ffd6b1c7d1dde25f806678cae29e,1,l_SW_C05_CORE_A_SW_C05_M03_CTRL,L_REDSTAR,True
