affected_set_key,candidate_group_id,fault_ids,group_size,iteration,scenario,semantic_profile_hash
3241e2ff90ba986bb91f42f501db19bf0e7c3ff3111c478cbcb90cc1282d0be5,FG_0a459d6fdf78e09523cbc957d6988082c9ae586b2024544559ab38e4d7915182,l_SW_C03_CC_SW_C03_CORE_B;l_SW_C03_CORE_B_SW_FACTORY_CORE_B,2,1,M_REDSTAR,b84257425f4c2bea184fbde0f9b0df234d984437142fa1dab817faa4ccb8c472
3d51b1e2271231b9e5049a70391325db3a24acb689d7da715f23385efddda09c,FG_3342a1f7b7d67daef021451740e0720499d8b591b3a5bada6d9d89ca50af641c,l_SW_C03_CORE_B_SW_C03_M01_CTRL;l_SW_C03_CORE_B_SW_C03_M01_SENS,2,1,M_REDSTAR,ec786535fdf503c92d088ff945d38acde1e4ba3f2e15235861165aa30481af1c
3e529939a7506949ab96b56276d90e645efa618e7e2a8eefa270a824e0c94495,FG_25f4f7a172c60c26f4b799ed069335a9d462b4d5e62c9aaabdd168ddb50ffef8,l_SW_C04_CORE_B_SW_C04_M01_CTRL;l_SW_C04_CORE_B_SW_C04_M01_SENS,2,1,M_REDSTAR,fe90b6ebbaf9677910793d87e08b6d7113f29b53ed4dcf0a46d5b66fbf521219
3fdda915a03fd0be95f11784dc5888085bec961aa07e014feda1d74249b0bcb9,FG_bd5a37e20eba9ad2c3b291aca70ec346bcc61fc45614ec29a6734963c6ca6c90,l_SW_C05_CORE_B_SW_C05_M03_CTRL;l_SW_C05_CORE_B_SW_C05_M03_SENS,2,1,M_REDSTAR,05926c266cdaa6de08bdcc18187528664db464309e0e282cc674ff049071c86e
4a7484d70046631fe2dc1dcff70d9d15cc9ccd5c07fbb9f24ae7a2cef2aafcc6,FG_b08e6a2cde6f306a68519182b2cadb69c6cd51dfb8738ea0cb056e1153e55d2e,l_SW_C01_CORE_B_SW_C01_M01_CTRL;l_SW_C01_CORE_B_SW_C01_M01_SENS,2,1,M_REDSTAR,733abd8c15c529cef0c5be68339f40257fa6550c70ed768aaf2db6dcc6ea5bd7
4f10e42f1816258026fb42b6b7eb3fa7b2bbad4c58eb89295c75adbcce21b9fa,FG_521c04913fb8ec587b6bc9598ee5dc21b07ee555c1cd6c9648b3d9c1005ac232,l_SW_C03_CORE_B_SW_C03_M03_CTRL;l_SW_C03_CORE_B_SW_C03_M03_SENS,2,1,M_REDSTAR,47b6ae70a2c100a5513f6a68429152aee36024d1af20761df8e6f525026f92cb
5eb7779ddd1e2bb9b135b97c26083eaf4be3ed77910eee1342ecd69cd44a7b88,FG_83e6e29e12266aceb6646f2e6668d67b29b0658883616c552bda5a02c9d6d9b4,l_SW_C08_CORE_B_SW_C08_M03_CTRL;l_SW_C08_CORE_B_SW_C08_M03_SENS,2,1,M_REDSTAR,2324d82ed317fc24e64a33e10e5e3e31aace4d61b693cf1dc49e3197bce69c14
61548ea37c77c580826421b643f55a87452be03f612a239d787a876d95302c29,FG_d8073887cac4a3353462ddab9bfd9879be90a1e5aa337fd1fd08934ed8501dd8,l_SW_C05_CORE_B_SW_C05_M02_CTRL;l_SW_C05_CORE_B_SW_C05_M02_SENS,2,1,M_REDSTAR,bc26713dd4ce00f9bac661431ee8ebb4a47a81735d7cf5917a7683053f902fc5
890f1329239601517bccbb23e01f0ed0b2d45b65cd48fa1869d5243787b8b6cc,FG_fb061cb30ba1e06c9797064602faf7d6da036ebc53c8c9adc9be83fe4b24f396,l_SW_C01_CORE_B_SW_C01_M03_CTRL;l_SW_C01_CORE_B_SW_C01_M03_SENS,2,1,M_REDSTAR,36caedbd6191c2f9025bf0a18c16613a930d92c67153e6505d948bd58d8a2f60
8c89abedc773be6d2f5d0990f353dc392c7a1ad411984894213367233b2a10a0,FG_9edd764ebe30ba0378383bfbf26d942154b786022d731fadeade53913af6f956,l_SW_C07_CC_SW_C07_CORE_B;l_SW_C07_CORE_B_SW_FACTORY_CORE_B,2,1,M_REDSTAR,c882d1b8a320743c51ca294e8eb00f67a97b5f6098b848446dce2876a7d0c5eb
