PF_attempted,affected_flow_count,affected_flow_ids,affected_flow_ratio,endpoint_a,endpoint_b,fault_id,healthy_route_use_count,internal_switch_link,link_id,p0_used,relevant_fault,scale,scenario,topology
False,3,IC_NEXT_CC_C11;IC_NEXT_CC_C12;IC_PREV_CC_C12,0.003232758620689655,SW_BB_C12_A,SW_C12_CC,l_SW_BB_C12_A_SW_C12_CC,3,True,l_SW_BB_C12_A_SW_C12_CC,True,True,L,L_ROR,ROR
False,2,IC_NEXT_CC_C12;IC_PREV_CC_C13,0.0021551724137931034,SW_BB_C12_B,SW_BB_C13_A,l_SW_BB_C12_B_SW_BB_C13_A,2,True,l_SW_BB_C12_B_SW_BB_C13_A,True,True,L,L_ROR,ROR
False,1,IC_PREV_CC_C13,0.0010775862068965517,SW_BB_C12_B,SW_C12_M01_ACT,l_SW_BB_C12_B_SW_C12_M01_ACT,1,True,l_SW_BB_C12_B_SW_C12_M01_ACT,True,True,L,L_ROR,ROR
False,1,IC_NEXT_CC_C13,0.0010775862068965517,SW_BB_C13_A,SW_BB_C13_B,l_SW_BB_C13_A_SW_BB_C13_B,1,True,l_SW_BB_C13_A_SW_BB_C13_B,True,True,L,L_ROR,ROR
False,3,IC_NEXT_CC_C12;IC_NEXT_CC_C13;IC_PREV_CC_C13,0.003232758620689655,SW_BB_C13_A,SW_C13_CC,l_SW_BB_C13_A_SW_C13_CC,3,True,l_SW_BB_C13_A_SW_C13_CC,True,True,L,L_ROR,ROR
False,2,IC_NEXT_CC_C13;IC_PREV_CC_C14,0.0021551724137931034,SW_BB_C13_B,SW_BB_C14_A,l_SW_BB_C13_B_SW_BB_C14_A,2,True,l_SW_BB_C13_B_SW_BB_C14_A,True,True,L,L_ROR,ROR
False,1,IC_PREV_CC_C14,0.0010775862068965517,SW_BB_C13_B,SW_C13_M01_ACT,l_SW_BB_C13_B_SW_C13_M01_ACT,1,True,l_SW_BB_C13_B_SW_C13_M01_ACT,True,True,L,L_ROR,ROR
False,1,IC_NEXT_CC_C14,0.0010775862068965517,SW_BB_C14_A,SW_BB_C14_B,l_SW_BB_C14_A_SW_BB_C14_B,1,True,l_SW_BB_C14_A_SW_BB_C14_B,True,True,L,L_ROR,ROR
False,3,IC_NEXT_CC_C13;IC_NEXT_CC_C14;IC_PREV_CC_C14,0.003232758620689655,SW_BB_C14_A,SW_C14_CC,l_SW_BB_C14_A_SW_C14_CC,3,True,l_SW_BB_C14_A_SW_C14_CC,True,True,L,L_ROR,ROR
False,2,IC_NEXT_CC_C14;IC_PREV_CC_C15,0.0021551724137931034,SW_BB_C14_B,SW_BB_C15_A,l_SW_BB_C14_B_SW_BB_C15_A,2,True,l_SW_BB_C14_B_SW_BB_C15_A,True,True,L,L_ROR,ROR
False,1,IC_PREV_CC_C15,0.0010775862068965517,SW_BB_C14_B,SW_C14_M01_ACT,l_SW_BB_C14_B_SW_C14_M01_ACT,1,True,l_SW_BB_C14_B_SW_C14_M01_ACT,True,True,L,L_ROR,ROR
False,1,IC_NEXT_CC_C15,0.0010775862068965517,SW_BB_C15_A,SW_BB_C15_B,l_SW_BB_C15_A_SW_BB_C15_B,1,True,l_SW_BB_C15_A_SW_BB_C15_B,True,True,L,L_ROR,ROR
False,3,IC_NEXT_CC_C14;IC_NEXT_CC_C15;IC_PREV_CC_C15,0.003232758620689655,SW_BB_C15_A,SW_C15_CC,l_SW_BB_C15_A_SW_C15_CC,3,True,l_SW_BB_C15_A_SW_C15_CC,True,True,L,L_ROR,ROR
False,2,IC_NEXT_CC_C15;IC_PREV_CC_C16,0.0021551724137931034,SW_BB_C15_B,SW_BB_C16_A,l_SW_BB_C15_B_SW_BB_C16_A,2,True,l_SW_BB_C15_B_SW_BB_C16_A,True,True,L,L_ROR,ROR
False,1,IC_PREV_CC_C16,0.0010775862068965517,SW_BB_C15_B,SW_C15_M01_ACT,l_SW_BB_C15_B_SW_C15_M01_ACT,1,True,l_SW_BB_C15_B_SW_C15_M01_ACT,True,True,L,L_ROR,ROR
False,2,IC_NEXT_CC_C16;IC_PREV_CC_C01,0.0021551724137931034,SW_BB_C16_A,SW_BB_C16_B,l_SW_BB_C16_A_SW_BB_C16_B,2,True,l_SW_BB_C16_A_SW_BB_C16_B,True,True,L,L_ROR,ROR
False,4,IC_NEXT_CC_C15;IC_NEXT_CC_C16;IC_PREV_CC_C01;IC_PREV_CC_C16,0.004310344827586207,SW_BB_C16_A,SW_C16_CC,l_SW_BB_C16_A_SW_C16_CC,4,True,l_SW_BB_C16_A_SW_C16_CC,True,True,L,L_ROR,ROR
False,0,,0.0,SW_BB_C16_B,SW_C16_M01_ACT,l_SW_BB_C16_B_SW_C16_M01_ACT,0,True,l_SW_BB_C16_B_SW_C16_M01_ACT,False,False,L,L_ROR,ROR
False,5,COORD_CC_C01_PLC_C01_M01;COORD_CC_C01_PLC_C01_M02;IC_PREV_CC_C02;STAT_PLC_C01_M01;STAT_PLC_C01_M02,0.005387931034482759,SW_C01_CC,SW_C01_M01_ACT,l_SW_C01_CC_SW_C01_M01_ACT,5,True,l_SW_C01_CC_SW_C01_M01_ACT,True,True,L,L_ROR,ROR
False,4,COORD_CC_C01_PLC_C01_M03;COORD_CC_C01_PLC_C01_M04;STAT_PLC_C01_M03;STAT_PLC_C01_M04,0.004310344827586207,SW_C01_CC,SW_C01_M04_SENS,l_SW_C01_CC_SW_C01_M04_SENS,4,True,l_SW_C01_CC_SW_C01_M04_SENS,True,True,L,L_ROR,ROR
False,8,CMD_PLC_C01_M01_A1_C01_M01;CMD_PLC_C01_M01_A2_C01_M01;CMD_PLC_C01_M01_A3_C01_M01;CMD_PLC_C01_M01_A4_C01_M01;COORD_CC_C01_PLC_C01_M01;COORD_CC_C01_PLC_C01_M02;STAT_PLC_C01_M01;STAT_PLC_C01_M02,0.008620689655172414,SW_C01_M01_ACT,SW_C01_M01_CTRL,l_SW_C01_M01_ACT_SW_C01_M01_CTRL,8,True,l_SW_C01_M01_ACT_SW_C01_M01_CTRL,True,True,L,L_ROR,ROR
False,10,COORD_CC_C01_PLC_C01_M02;SC_S1_C01_M01;SC_S2_C01_M01;SC_S3_C01_M01;SC_S4_C01_M01;SF_S1_C01_M01;SF_S2_C01_M01;SF_S3_C01_M01;SF_S4_C01_M01;STAT_PLC_C01_M02,0.010775862068965518,SW_C01_M01_CTRL,SW_C01_M01_SENS,l_SW_C01_M01_CTRL_SW_C01_M01_SENS,10,True,l_SW_C01_M01_CTRL_SW_C01_M01_SENS,True,True,L,L_ROR,ROR
False,2,COORD_CC_C01_PLC_C01_M02;STAT_PLC_C01_M02,0.0021551724137931034,SW_C01_M01_SENS,SW_C01_M02_ACT,l_SW_C01_M01_SENS_SW_C01_M02_ACT,2,True,l_SW_C01_M01_SENS_SW_C01_M02_ACT,True,True,L,L_ROR,ROR
False,6,CMD_PLC_C01_M02_A1_C01_M02;CMD_PLC_C01_M02_A2_C01_M02;CMD_PLC_C01_M02_A3_C01_M02;CMD_PLC_C01_M02_A4_C01_M02;COORD_CC_C01_PLC_C01_M02;STAT_PLC_C01_M02,0.00646551724137931,SW_C01_M02_ACT,SW_C01_M02_CTRL,l_SW_C01_M02_ACT_SW_C01_M02_CTRL,6,True,l_SW_C01_M02_ACT_SW_C01_M02_CTRL,True,True,L,L_ROR,ROR
False,8,SC_S1_C01_M02;SC_S2_C01_M02;SC_S3_C01_M02;SC_S4_C01_M02;SF_S1_C01_M02;SF_S2_C01_M02;SF_S3_C01_M02;SF_S4_C01_M02,0.008620689655172414,SW_C01_M02_CTRL,SW_C01_M02_SENS,l_SW_C01_M02_CTRL_SW_C01_M02_SENS,8,True,l_SW_C01_M02_CTRL_SW_C01_M02_SENS,True,True,L,L_ROR,ROR
False,0,,0.0,SW_C01_M02_SENS,SW_C01_M03_ACT,l_SW_C01_M02_SENS_SW_C01_M03_ACT,0,True,l_SW_C01_M02_SENS_SW_C01_M03_ACT,False,False,L,L_ROR,ROR
False,4,CMD_PLC_C01_M03_A1_C01_M03;CMD_PLC_C01_M03_A2_C01_M03;CMD_PLC_C01_M03_A3_C01_M03;CMD_PLC_C01_M03_A4_C01_M03,0.004310344827586207,SW_C01_M03_ACT,SW_C01_M03_CTRL,l_SW_C01_M03_ACT_SW_C01_M03_CTRL,4,True,l_SW_C01_M03_ACT_SW_C01_M03_CTRL,True,True,L,L_ROR,ROR
False,10,COORD_CC_C01_PLC_C01_M03;SC_S1_C01_M03;SC_S2_C01_M03;SC_S3_C01_M03;SC_S4_C01_M03;SF_S1_C01_M03;SF_S2_C01_M03;SF_S3_C01_M03;SF_S4_C01_M03;STAT_PLC_C01_M03,0.010775862068965518,SW_C01_M03_CTRL,SW_C01_M03_SENS,l_SW_C01_M03_CTRL_SW_C01_M03_SENS,10,True,l_SW_C01_M03_CTRL_SW_C01_M03_SENS,True,True,L,L_ROR,ROR
False,2,COORD_CC_C01_PLC_C01_M03;STAT_PLC_C01_M03,0.0021551724137931034,SW_C01_M03_SENS,SW_C01_M04_ACT,l_SW_C01_M03_SENS_SW_C01_M04_ACT,2,True,l_SW_C01_M03_SENS_SW_C01_M04_ACT,True,True,L,L_ROR,ROR
False,6,CMD_PLC_C01_M04_A1_C01_M04;CMD_PLC_C01_M04_A2_C01_M04;CMD_PLC_C01_M04_A3_C01_M04;CMD_PLC_C01_M04_A4_C01_M04;COORD_CC_C01_PLC_C01_M03;STAT_PLC_C01_M03,0.00646551724137931,SW_C01_M04_ACT,SW_C01_M04_CTRL,l_SW_C01_M04_ACT_SW_C01_M04_CTRL,6,True,l_SW_C01_M04_ACT_SW_C01_M04_CTRL,True,True,L,L_ROR,ROR
False,12,COORD_CC_C01_PLC_C01_M03;COORD_CC_C01_PLC_C01_M04;SC_S1_C01_M04;SC_S2_C01_M04;SC_S3_C01_M04;SC_S4_C01_M04;SF_S1_C01_M04;SF_S2_C01_M04;SF_S3_C01_M04;SF_S4_C01_M04;STAT_PLC_C01_M03;STAT_PLC_C01_M04,0.01293103448275862,SW_C01_M04_CTRL,SW_C01_M04_SENS,l_SW_C01_M04_CTRL_SW_C01_M04_SENS,12,True,l_SW_C01_M04_CTRL_SW_C01_M04_SENS,True,True,L,L_ROR,ROR
False,5,COORD_CC_C02_PLC_C02_M01;COORD_CC_C02_PLC_C02_M02;IC_PREV_CC_C03;STAT_PLC_C02_M01;STAT_PLC_C02_M02,0.005387931034482759,SW_C02_CC,SW_C02_M01_ACT,l_SW_C02_CC_SW_C02_M01_ACT,5,True,l_SW_C02_CC_SW_C02_M01_ACT,True,True,L,L_ROR,ROR
False,4,COORD_CC_C02_PLC_C02_M03;COORD_CC_C02_PLC_C02_M04;STAT_PLC_C02_M03;STAT_PLC_C02_M04,0.004310344827586207,SW_C02_CC,SW_C02_M04_SENS,l_SW_C02_CC_SW_C02_M04_SENS,4,True,l_SW_C02_CC_SW_C02_M04_SENS,True,True,L,L_ROR,ROR
False,8,CMD_PLC_C02_M01_A1_C02_M01;CMD_PLC_C02_M01_A2_C02_M01;CMD_PLC_C02_M01_A3_C02_M01;CMD_PLC_C02_M01_A4_C02_M01;COORD_CC_C02_PLC_C02_M01;COORD_CC_C02_PLC_C02_M02;STAT_PLC_C02_M01;STAT_PLC_C02_M02,0.008620689655172414,SW_C02_M01_ACT,SW_C02_M01_CTRL,l_SW_C02_M01_ACT_SW_C02_M01_CTRL,8,True,l_SW_C02_M01_ACT_SW_C02_M01_CTRL,True,True,L,L_ROR,ROR
False,10,COORD_CC_C02_PLC_C02_M02;SC_S1_C02_M01;SC_S2_C02_M01;SC_S3_C02_M01;SC_S4_C02_M01;SF_S1_C02_M01;SF_S2_C02_M01;SF_S3_C02_M01;SF_S4_C02_M01;STAT_PLC_C02_M02,0.010775862068965518,SW_C02_M01_CTRL,SW_C02_M01_SENS,l_SW_C02_M01_CTRL_SW_C02_M01_SENS,10,True,l_SW_C02_M01_CTRL_SW_C02_M01_SENS,True,True,L,L_ROR,ROR
False,2,COORD_CC_C02_PLC_C02_M02;STAT_PLC_C02_M02,0.0021551724137931034,SW_C02_M01_SENS,SW_C02_M02_ACT,l_SW_C02_M01_SENS_SW_C02_M02_ACT,2,True,l_SW_C02_M01_SENS_SW_C02_M02_ACT,True,True,L,L_ROR,ROR
False,6,CMD_PLC_C02_M02_A1_C02_M02;CMD_PLC_C02_M02_A2_C02_M02;CMD_PLC_C02_M02_A3_C02_M02;CMD_PLC_C02_M02_A4_C02_M02;COORD_CC_C02_PLC_C02_M02;STAT_PLC_C02_M02,0.00646551724137931,SW_C02_M02_ACT,SW_C02_M02_CTRL,l_SW_C02_M02_ACT_SW_C02_M02_CTRL,6,True,l_SW_C02_M02_ACT_SW_C02_M02_CTRL,True,True,L,L_ROR,ROR
False,8,SC_S1_C02_M02;SC_S2_C02_M02;SC_S3_C02_M02;SC_S4_C02_M02;SF_S1_C02_M02;SF_S2_C02_M02;SF_S3_C02_M02;SF_S4_C02_M02,0.008620689655172414,SW_C02_M02_CTRL,SW_C02_M02_SENS,l_SW_C02_M02_CTRL_SW_C02_M02_SENS,8,True,l_SW_C02_M02_CTRL_SW_C02_M02_SENS,True,True,L,L_ROR,ROR
False,0,,0.0,SW_C02_M02_SENS,SW_C02_M03_ACT,l_SW_C02_M02_SENS_SW_C02_M03_ACT,0,True,l_SW_C02_M02_SENS_SW_C02_M03_ACT,False,False,L,L_ROR,ROR
False,4,CMD_PLC_C02_M03_A1_C02_M03;CMD_PLC_C02_M03_A2_C02_M03;CMD_PLC_C02_M03_A3_C02_M03;CMD_PLC_C02_M03_A4_C02_M03,0.004310344827586207,SW_C02_M03_ACT,SW_C02_M03_CTRL,l_SW_C02_M03_ACT_SW_C02_M03_CTRL,4,True,l_SW_C02_M03_ACT_SW_C02_M03_CTRL,True,True,L,L_ROR,ROR
False,10,COORD_CC_C02_PLC_C02_M03;SC_S1_C02_M03;SC_S2_C02_M03;SC_S3_C02_M03;SC_S4_C02_M03;SF_S1_C02_M03;SF_S2_C02_M03;SF_S3_C02_M03;SF_S4_C02_M03;STAT_PLC_C02_M03,0.010775862068965518,SW_C02_M03_CTRL,SW_C02_M03_SENS,l_SW_C02_M03_CTRL_SW_C02_M03_SENS,10,True,l_SW_C02_M03_CTRL_SW_C02_M03_SENS,True,True,L,L_ROR,ROR
False,2,COORD_CC_C02_PLC_C02_M03;STAT_PLC_C02_M03,0.0021551724137931034,SW_C02_M03_SENS,SW_C02_M04_ACT,l_SW_C02_M03_SENS_SW_C02_M04_ACT,2,True,l_SW_C02_M03_SENS_SW_C02_M04_ACT,True,True,L,L_ROR,ROR
False,6,CMD_PLC_C02_M04_A1_C02_M04;CMD_PLC_C02_M04_A2_C02_M04;CMD_PLC_C02_M04_A3_C02_M04;CMD_PLC_C02_M04_A4_C02_M04;COORD_CC_C02_PLC_C02_M03;STAT_PLC_C02_M03,0.00646551724137931,SW_C02_M04_ACT,SW_C02_M04_CTRL,l_SW_C02_M04_ACT_SW_C02_M04_CTRL,6,True,l_SW_C02_M04_ACT_SW_C02_M04_CTRL,True,True,L,L_ROR,ROR
False,12,COORD_CC_C02_PLC_C02_M03;COORD_CC_C02_PLC_C02_M04;SC_S1_C02_M04;SC_S2_C02_M04;SC_S3_C02_M04;SC_S4_C02_M04;SF_S1_C02_M04;SF_S2_C02_M04;SF_S3_C02_M04;SF_S4_C02_M04;STAT_PLC_C02_M03;STAT_PLC_C02_M04,0.01293103448275862,SW_C02_M04_CTRL,SW_C02_M04_SENS,l_SW_C02_M04_CTRL_SW_C02_M04_SENS,12,True,l_SW_C02_M04_CTRL_SW_C02_M04_SENS,True,True,L,L_ROR,ROR
False,5,COORD_CC_C03_PLC_C03_M01;COORD_CC_C03_PLC_C03_M02;IC_PREV_CC_C04;STAT_PLC_C03_M01;STAT_PLC_C03_M02,0.005387931034482759,SW_C03_CC,SW_C03_M01_ACT,l_SW_C03_CC_SW_C03_M01_ACT,5,True,l_SW_C03_CC_SW_C03_M01_ACT,True,True,L,L_ROR,ROR
False,4,COORD_CC_C03_PLC_C03_M03;COORD_CC_C03_PLC_C03_M04;STAT_PLC_C03_M03;STAT_PLC_C03_M04,0.004310344827586207,SW_C03_CC,SW_C03_M04_SENS,l_SW_C03_CC_SW_C03_M04_SENS,4,True,l_SW_C03_CC_SW_C03_M04_SENS,True,True,L,L_ROR,ROR
False,8,CMD_PLC_C03_M01_A1_C03_M01;CMD_PLC_C03_M01_A2_C03_M01;CMD_PLC_C03_M01_A3_C03_M01;CMD_PLC_C03_M01_A4_C03_M01;COORD_CC_C03_PLC_C03_M01;COORD_CC_C03_PLC_C03_M02;STAT_PLC_C03_M01;STAT_PLC_C03_M02,0.008620689655172414,SW_C03_M01_ACT,SW_C03_M01_CTRL,l_SW_C03_M01_ACT_SW_C03_M01_CTRL,8,True,l_SW_C03_M01_ACT_SW_C03_M01_CTRL,True,True,L,L_ROR,ROR
False,10,COORD_CC_C03_PLC_C03_M02;SC_S1_C03_M01;SC_S2_C03_M01;SC_S3_C03_M01;SC_S4_C03_M01;SF_S1_C03_M01;SF_S2_C03_M01;SF_S3_C03_M01;SF_S4_C03_M01;STAT_PLC_C03_M02,0.010775862068965518,SW_C03_M01_CTRL,SW_C03_M01_SENS,l_SW_C03_M01_CTRL_SW_C03_M01_SENS,10,True,l_SW_C03_M01_CTRL_SW_C03_M01_SENS,True,True,L,L_ROR,ROR
False,2,COORD_CC_C03_PLC_C03_M02;STAT_PLC_C03_M02,0.0021551724137931034,SW_C03_M01_SENS,SW_C03_M02_ACT,l_SW_C03_M01_SENS_SW_C03_M02_ACT,2,True,l_SW_C03_M01_SENS_SW_C03_M02_ACT,True,True,L,L_ROR,ROR
False,6,CMD_PLC_C03_M02_A1_C03_M02;CMD_PLC_C03_M02_A2_C03_M02;CMD_PLC_C03_M02_A3_C03_M02;CMD_PLC_C03_M02_A4_C03_M02;COORD_CC_C03_PLC_C03_M02;STAT_PLC_C03_M02,0.00646551724137931,SW_C03_M02_ACT,SW_C03_M02_CTRL,l_SW_C03_M02_ACT_SW_C03_M02_CTRL,6,True,l_SW_C03_M02_ACT_SW_C03_M02_CTRL,True,True,L,L_ROR,ROR
False,8,SC_S1_C03_M02;SC_S2_C03_M02;SC_S3_C03_M02;SC_S4_C03_M02;SF_S1_C03_M02;SF_S2_C03_M02;SF_S3_C03_M02;SF_S4_C03_M02,0.008620689655172414,SW_C03_M02_CTRL,SW_C03_M02_SENS,l_SW_C03_M02_CTRL_SW_C03_M02_SENS,8,True,l_SW_C03_M02_CTRL_SW_C03_M02_SENS,True,True,L,L_ROR,ROR
False,0,,0.0,SW_C03_M02_SENS,SW_C03_M03_ACT,l_SW_C03_M02_SENS_SW_C03_M03_ACT,0,True,l_SW_C03_M02_SENS_SW_C03_M03_ACT,False,False,L,L_ROR,ROR
False,4,CMD_PLC_C03_M03_A1_C03_M03;CMD_PLC_C03_M03_A2_C03_M03;CMD_PLC_C03_M03_A3_C03_M03;CMD_PLC_C03_M03_A4_C03_M03,0.004310344827586207,SW_C03_M03_ACT,SW_C03_M03_CTRL,l_SW_C03_M03_ACT_SW_C03_M03_CTRL,4,True,l_SW_C03_M03_ACT_SW_C03_M03_CTRL,True,True,L,L_ROR,ROR
False,10,COORD_CC_C03_PLC_C03_M03;SC_S1_C03_M03;SC_S2_C03_M03;SC_S3_C03_M03;SC_S4_C03_M03;SF_S1_C03_M03;SF_S2_C03_M03;SF_S3_C03_M03;SF_S4_C03_M03;STAT_PLC_C03_M03,0.010775862068965518,SW_C03_M03_CTRL,SW_C03_M03_SENS,l_SW_C03_M03_CTRL_SW_C03_M03_SENS,10,True,l_SW_C03_M03_CTRL_SW_C03_M03_SENS,True,True,L,L_ROR,ROR
False,2,COORD_CC_C03_PLC_C03_M03;STAT_PLC_C03_M03,0.0021551724137931034,SW_C03_M03_SENS,SW_C03_M04_ACT,l_SW_C03_M03_SENS_SW_C03_M04_ACT,2,True,l_SW_C03_M03_SENS_SW_C03_M04_ACT,True,True,L,L_ROR,ROR
False,6,CMD_PLC_C03_M04_A1_C03_M04;CMD_PLC_C03_M04_A2_C03_M04;CMD_PLC_C03_M04_A3_C03_M04;CMD_PLC_C03_M04_A4_C03_M04;COORD_CC_C03_PLC_C03_M03;STAT_PLC_C03_M03,0.00646551724137931,SW_C03_M04_ACT,SW_C03_M04_CTRL,l_SW_C03_M04_ACT_SW_C03_M04_CTRL,6,True,l_SW_C03_M04_ACT_SW_C03_M04_CTRL,True,True,L,L_ROR,ROR
False,12,COORD_CC_C03_PLC_C03_M03;COORD_CC_C03_PLC_C03_M04;SC_S1_C03_M04;SC_S2_C03_M04;SC_S3_C03_M04;SC_S4_C03_M04;SF_S1_C03_M04;SF_S2_C03_M04;SF_S3_C03_M04;SF_S4_C03_M04;STAT_PLC_C03_M03;STAT_PLC_C03_M04,0.01293103448275862,SW_C03_M04_CTRL,SW_C03_M04_SENS,l_SW_C03_M04_CTRL_SW_C03_M04_SENS,12,True,l_SW_C03_M04_CTRL_SW_C03_M04_SENS,True,True,L,L_ROR,ROR
False,5,COORD_CC_C04_PLC_C04_M01;COORD_CC_C04_PLC_C04_M02;IC_PREV_CC_C05;STAT_PLC_C04_M01;STAT_PLC_C04_M02,0.005387931034482759,SW_C04_CC,SW_C04_M01_ACT,l_SW_C04_CC_SW_C04_M01_ACT,5,True,l_SW_C04_CC_SW_C04_M01_ACT,True,True,L,L_ROR,ROR
False,4,COORD_CC_C04_PLC_C04_M03;COORD_CC_C04_PLC_C04_M04;STAT_PLC_C04_M03;STAT_PLC_C04_M04,0.004310344827586207,SW_C04_CC,SW_C04_M04_SENS,l_SW_C04_CC_SW_C04_M04_SENS,4,True,l_SW_C04_CC_SW_C04_M04_SENS,True,True,L,L_ROR,ROR
False,8,CMD_PLC_C04_M01_A1_C04_M01;CMD_PLC_C04_M01_A2_C04_M01;CMD_PLC_C04_M01_A3_C04_M01;CMD_PLC_C04_M01_A4_C04_M01;COORD_CC_C04_PLC_C04_M01;COORD_CC_C04_PLC_C04_M02;STAT_PLC_C04_M01;STAT_PLC_C04_M02,0.008620689655172414,SW_C04_M01_ACT,SW_C04_M01_CTRL,l_SW_C04_M01_ACT_SW_C04_M01_CTRL,8,True,l_SW_C04_M01_ACT_SW_C04_M01_CTRL,True,True,L,L_ROR,ROR
False,10,COORD_CC_C04_PLC_C04_M02;SC_S1_C04_M01;SC_S2_C04_M01;SC_S3_C04_M01;SC_S4_C04_M01;SF_S1_C04_M01;SF_S2_C04_M01;SF_S3_C04_M01;SF_S4_C04_M01;STAT_PLC_C04_M02,0.010775862068965518,SW_C04_M01_CTRL,SW_C04_M01_SENS,l_SW_C04_M01_CTRL_SW_C04_M01_SENS,10,True,l_SW_C04_M01_CTRL_SW_C04_M01_SENS,True,True,L,L_ROR,ROR
False,2,COORD_CC_C04_PLC_C04_M02;STAT_PLC_C04_M02,0.0021551724137931034,SW_C04_M01_SENS,SW_C04_M02_ACT,l_SW_C04_M01_SENS_SW_C04_M02_ACT,2,True,l_SW_C04_M01_SENS_SW_C04_M02_ACT,True,True,L,L_ROR,ROR
False,6,CMD_PLC_C04_M02_A1_C04_M02;CMD_PLC_C04_M02_A2_C04_M02;CMD_PLC_C04_M02_A3_C04_M02;CMD_PLC_C04_M02_A4_C04_M02;COORD_CC_C04_PLC_C04_M02;STAT_PLC_C04_M02,0.00646551724137931,SW_C04_M02_ACT,SW_C04_M02_CTRL,l_SW_C04_M02_ACT_SW_C04_M02_CTRL,6,True,l_SW_C04_M02_ACT_SW_C04_M02_CTRL,True,True,L,L_ROR,ROR
False,8,SC_S1_C04_M02;SC_S2_C04_M02;SC_S3_C04_M02;SC_S4_C04_M02;SF_S1_C04_M02;SF_S2_C04_M02;SF_S3_C04_M02;SF_S4_C04_M02,0.008620689655172414,SW_C04_M02_CTRL,SW_C04_M02_SENS,l_SW_C04_M02_CTRL_SW_C04_M02_SENS,8,True,l_SW_C04_M02_CTRL_SW_C04_M02_SENS,True,True,L,L_ROR,ROR
False,0,,0.0,SW_C04_M02_SENS,SW_C04_M03_ACT,l_SW_C04_M02_SENS_SW_C04_M03_ACT,0,True,l_SW_C04_M02_SENS_SW_C04_M03_ACT,False,False,L,L_ROR,ROR
False,4,CMD_PLC_C04_M03_A1_C04_M03;CMD_PLC_C04_M03_A2_C04_M03;CMD_PLC_C04_M03_A3_C04_M03;CMD_PLC_C04_M03_A4_C04_M03,0.004310344827586207,SW_C04_M03_ACT,SW_C04_M03_CTRL,l_SW_C04_M03_ACT_SW_C04_M03_CTRL,4,True,l_SW_C04_M03_ACT_SW_C04_M03_CTRL,True,True,L,L_ROR,ROR
False,10,COORD_CC_C04_PLC_C04_M03;SC_S1_C04_M03;SC_S2_C04_M03;SC_S3_C04_M03;SC_S4_C04_M03;SF_S1_C04_M03;SF_S2_C04_M03;SF_S3_C04_M03;SF_S4_C04_M03;STAT_PLC_C04_M03,0.010775862068965518,SW_C04_M03_CTRL,SW_C04_M03_SENS,l_SW_C04_M03_CTRL_SW_C04_M03_SENS,10,True,l_SW_C04_M03_CTRL_SW_C04_M03_SENS,True,True,L,L_ROR,ROR
False,2,COORD_CC_C04_PLC_C04_M03;STAT_PLC_C04_M03,0.0021551724137931034,SW_C04_M03_SENS,SW_C04_M04_ACT,l_SW_C04_M03_SENS_SW_C04_M04_ACT,2,True,l_SW_C04_M03_SENS_SW_C04_M04_ACT,True,True,L,L_ROR,ROR
False,6,CMD_PLC_C04_M04_A1_C04_M04;CMD_PLC_C04_M04_A2_C04_M04;CMD_PLC_C04_M04_A3_C04_M04;CMD_PLC_C04_M04_A4_C04_M04;COORD_CC_C04_PLC_C04_M03;STAT_PLC_C04_M03,0.00646551724137931,SW_C04_M04_ACT,SW_C04_M04_CTRL,l_SW_C04_M04_ACT_SW_C04_M04_CTRL,6,True,l_SW_C04_M04_ACT_SW_C04_M04_CTRL,True,True,L,L_ROR,ROR
False,12,COORD_CC_C04_PLC_C04_M03;COORD_CC_C04_PLC_C04_M04;SC_S1_C04_M04;SC_S2_C04_M04;SC_S3_C04_M04;SC_S4_C04_M04;SF_S1_C04_M04;SF_S2_C04_M04;SF_S3_C04_M04;SF_S4_C04_M04;STAT_PLC_C04_M03;STAT_PLC_C04_M04,0.01293103448275862,SW_C04_M04_CTRL,SW_C04_M04_SENS,l_SW_C04_M04_CTRL_SW_C04_M04_SENS,12,True,l_SW_C04_M04_CTRL_SW_C04_M04_SENS,True,True,L,L_ROR,ROR
False,5,COORD_CC_C05_PLC_C05_M01;COORD_CC_C05_PLC_C05_M02;IC_PREV_CC_C06;STAT_PLC_C05_M01;STAT_PLC_C05_M02,0.005387931034482759,SW_C05_CC,SW_C05_M01_ACT,l_SW_C05_CC_SW_C05_M01_ACT,5,True,l_SW_C05_CC_SW_C05_M01_ACT,True,True,L,L_ROR,ROR
False,4,COORD_CC_C05_PLC_C05_M03;COORD_CC_C05_PLC_C05_M04;STAT_PLC_C05_M03;STAT_PLC_C05_M04,0.004310344827586207,SW_C05_CC,SW_C05_M04_SENS,l_SW_C05_CC_SW_C05_M04_SENS,4,True,l_SW_C05_CC_SW_C05_M04_SENS,True,True,L,L_ROR,ROR
False,8,CMD_PLC_C05_M01_A1_C05_M01;CMD_PLC_C05_M01_A2_C05_M01;CMD_PLC_C05_M01_A3_C05_M01;CMD_PLC_C05_M01_A4_C05_M01;COORD_CC_C05_PLC_C05_M01;COORD_CC_C05_PLC_C05_M02;STAT_PLC_C05_M01;STAT_PLC_C05_M02,0.008620689655172414,SW_C05_M01_ACT,SW_C05_M01_CTRL,l_SW_C05_M01_ACT_SW_C05_M01_CTRL,8,True,l_SW_C05_M01_ACT_SW_C05_M01_CTRL,True,True,L,L_ROR,ROR
